xc_id,species_scientific,species_english,country,location,latitude,longitude,date,time,recordist,quality,length,type,scraped_at
367193,Toxostoma rufum,Brown Thrasher,United States,"New Jersey (near  Highlands), Monmouth County, New Jersey",40.4333,,2017-04-29,09:00,William Whitehead,B,1:01,song,2026-02-19T15:04:01.819495
304644,Recurvirostra americana,American Avocet,United States,"Cheyenne Bottoms, Barton County, Kansas",38.4716,,2015-05-24,14:07,Paul Marvin,B,0:58,call,2026-02-19T15:04:03.341675
309337,Scolopax minor,American Woodcock,United States,"Newton Hills SP, Lincoln Co., South Dakota",43.2244,,2016-03-28,20:30,Joe C,A,1:20,"call, mating display",2026-02-19T15:04:04.866368
486786,Sayornis nigricans,Black Phoebe,United States,"Bird and Butterfly Garden, Tijuana River Valley Regional Park, San Diego Co, California",32.554,,2019-07-10,06:25,Paul Marvin,B,0:40,flight song,2026-02-19T15:04:06.390364
135067,Setophaga fusca,Blackburnian Warbler,United States,"Island Pond, Brighton, Essex, Vermont",44.801,,1994-07-01,?,Dan Lane,C,0:10,"call, song",2026-02-19T15:04:08.064965
170783,Spizella breweri,Brewer's Sparrow,United States,"Harquahala Mountain, Arizona",33.8098,,2014-03-22,10:00,Lauren Harter,B,0:09,song,2026-02-19T15:04:09.646368
198375,Buteo platypterus,Broad-winged Hawk,El Salvador,"Mejicanos, San Salvador, San Salvador",13.7333,,2014-01-01,08:00,Guillermo Funes,A,1:37,call,2026-02-19T15:04:11.165470
325013,Spizella breweri,Brewer's Sparrow,United States,"Island Lake Trail, Elko County, Nevada",40.614,,2016-06-28,05:30,Jim Holmes,A,0:07,song,2026-02-19T15:04:12.785185
61168,Falco sparverius,American Kestrel,Argentina,"Campo Avalos, Casco Cambai, Monte Caseros, Corrientes",,,2010-08-18,am,Bernabe Lopez-Lanus,B,0:12,call,2026-02-19T15:04:14.389041
138054,Scolopax minor,American Woodcock,United States,"Huntingdon Valley, PA",40.1226,,2013-03-11,19:44,Paul Driver,B,1:30,croaking at end of evening bout of displaying,2026-02-19T15:04:16.000778
138873,Riparia riparia,Sand Martin,Russian Federation,"Alatyrsky District, Chuvashia",54.9141,,2013-06-08,14:00,Albert Lastukhin,C,0:16,flight call,2026-02-19T15:04:17.664617
253328,Falco sparverius,American Kestrel,United States,"Deseret Land and Livestock Ranch, Rich County, Utah",41.2432,,2013-06-01,09:30,Matthias Feuersenger,A,0:12,call,2026-02-19T15:04:19.506134
185819,Dolichonyx oryzivorus,Bobolink,Canada,"Grasslands National Park of Canada (near  Val Marie), Division No. 4, Saskatchewan",49.1453,,2014-06-06,20:19,Richard E. Webster,B,0:57,"call, song",2026-02-19T15:04:22.716947
308404,Strix varia,Barred Owl,United States,"Heiskell, Anderson County, Tennessee",36.1728,,2016-03-24,05:00,Bates Estabrooks,B,0:14,begging call,2026-02-19T15:04:24.949277
161897,Certhia americana,Brown Creeper,Canada,"Otter Point, Sooke, Vancouver Island, British Columbia",48.377,,2011-05-20,06:00,Ian Cruickshank,B,1:15,call,2026-02-19T15:04:26.949239
165300,Turdus migratorius,American Robin,United States,"Pine Island Conservation Area, Merritt Island, Florida",28.4927,,2014-01-17,10:20,Paul Marvin,A,0:04,flight call,2026-02-19T15:04:28.473228
314413,Thryomanes bewickii,Bewick's Wren,Mexico,Lomas de Bezares Miguel Hidalgo Mexico city,19.391,,2016-05-01,08:00,Manuel Grosselet,A,1:00,song,2026-02-19T15:04:30.146644
448753,Corvus brachyrhynchos,American Crow,United States,"River Lakes Conservation Area near Viera, Brevard Co, Florida",28.229,,2018-11-22,07:05,Paul Marvin,A,1:39,call,2026-02-19T15:04:31.594490
483578,Turdus migratorius,American Robin,United States,"Skidaway Island, Chatham County, GA USA",31.9237,,2019-06-27,07:30,Russ Wigh,A,0:38,song,2026-02-19T15:04:33.266285
482295,Molothrus ater,Brown-headed Cowbird,United States,"Dairymart Ponds, San Diego County, California",32.5547,,2019-06-18,06:54,Paul Marvin,A,1:59,song,2026-02-19T15:04:34.955774
317114,Setophaga fusca,Blackburnian Warbler,United States,"Lake Cormorant, DeSoto County, Mississippi",34.9534,,2016-05-17,08:30,Hal Mitchell,B,0:49,song,2026-02-19T15:04:36.557191
483735,Passerina caerulea,Blue Grosbeak,United States,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California",32.5458,,2019-06-27,07:16,Paul Marvin,A,0:55,song,2026-02-19T15:04:38.148940
328798,Setophaga striata,Blackpoll Warbler,Canada,"Seal Island, Yarmouth County, Nova Scotia",43.4064,,2016-06-05,10:04,Lucas Berrigan,C,0:47,song,2026-02-19T15:04:39.827719
489429,Passerina caerulea,Blue Grosbeak,United States,"Cache Creek Settling Basin, Yolo County, CA",38.692,,2019-07-28,07:00,Steve Hampton,A,0:33,song,2026-02-19T15:04:41.519494
135456,Empidonax alnorum,Alder Flycatcher,United States,"Carver's Gap Parking area, Roan Mountain State Park, North Carolina",36.1065,,2013-05-27,08:30,Mike Nelson,B,0:33,"call, song",2026-02-19T15:04:43.176657
192487,Buteo platypterus,Broad-winged Hawk,Canada,"Heather-Dina Provincial Park, near Mackenzie, British Columbia",55.5335,,2014-06-21,04:52,Richard E. Webster,A,1:04,call,2026-02-19T15:04:44.786741
483552,Icterus bullockii,Bullock's Oriole,United States,"Rocky Mountains (near  Fort Collins), Larimer County, Colorado",40.5772,,2019-06-03,13:15,Nick Komar,A,0:25,song,2026-02-19T15:04:46.465990
313353,Poecile atricapillus,Black-capped Chickadee,United States,"Elsen's Hill, DuPage County, Illinois",41.8605,,2016-04-20,18:05,Matt Wistrand,B,0:33,call,2026-02-19T15:04:47.987870
31047,Dolichonyx oryzivorus,Bobolink,United States,"Michigan, St. Clair County",43.1256,,2008-05-29,?,Allen T. Chartier,B,0:13,song,2026-02-19T15:04:49.594544
254058,Vermivora cyanoptera,Blue-winged Warbler,United States,"Red River National Wildlife Refuge- Headquarters Unit, Bossier Parish, Louisiana",32.447,,2015-04-11,07:50,Terry Davis,C,0:09,song,2026-02-19T15:04:51.186324
132250,Calypte anna,Anna's Hummingbird,United States,"Sweetwater River, SDNWR, San Diego County",32.7231,,2001-02-03,09:45,Richard E. Webster,A,0:17,song,2026-02-19T15:04:52.706700
278828,Dolichonyx oryzivorus,Bobolink,United States,"River Lakes Conservation Area near Viera, Brevard Co, Florida",28.229,,2015-09-12,07:07,Paul Marvin,B,0:35,flight call,2026-02-19T15:04:54.307047
51411,Spinus tristis,American Goldfinch,United States,"Knoxville, Tennessee",35.8589,,2009-04-12,8:30am,Mike Nelson,B,0:42,song,2026-02-19T15:04:55.901121
179362,Setophaga ruticilla,American Redstart,United States,"Trail Wood Sanctuary, Hampton, Windham County, Connecticut",41.8087,,2014-05-23,08:00,Jorge de Leon Cardozo,A,0:59,song,2026-02-19T15:04:57.521105
264719,Sayornis nigricans,Black Phoebe,Colombia,"Antioquia: 'Refugio Río Claro', mid-Magdalena valley, e-slope of Central Andes",5.883,,2000-02-00,?,Paul Coopmans,A,0:38,"call, calls",2026-02-19T15:04:59.022300
318019,Recurvirostra americana,American Avocet,United States,"San Luis National Wildlife Refuge, Stevinson, Merced County, California",37.274,,2016-05-02,9:23,Thomas G. Graves,B,2:17,alarm call,2026-02-19T15:05:00.496358
482276,Spizella breweri,Brewer's Sparrow,United States,"n. of Jungo Rd, Humboldt County, Nevada",40.9703,,2019-06-14,07:57,Ed Pandolfino,A,0:30,song,2026-02-19T15:05:02.071047
50591,Dolichonyx oryzivorus,Bobolink,Argentina,"San Javier,  Santa Fe",-30.583027,,2007-02-12,?:?,Bernabe Lopez-Lanus,B,1:41,song,2026-02-19T15:05:03.584512
139740,Coccyzus erythropthalmus,Black-billed Cuckoo,United States,"Elkins Park, PA",40.0626,,2013-05-17,02:03,Paul Driver,B,0:03,flight call,2026-02-19T15:05:05.119869
296918,Calypte anna,Anna's Hummingbird,United States,"Gilbert Water Ranch/Riparian Preserve, Maricopa County, Arizona",33.3607,,2015-12-10,09:30,Eric Hough,B,0:14,song,2026-02-19T15:05:06.628546
411318,Spinus tristis,American Goldfinch,United States,"Woodbridge Township, Middlesex County, New Jersey",40.5856,,2018-04-18,12:00,William Whitehead,B,0:55,song,2026-02-19T15:05:08.544769
351287,Sayornis nigricans,Black Phoebe,United States,"Merced River, Mariposa County, California",37.5964,,2016-08-26,06:00,Antonio Xeira,A,0:27,song,2026-02-19T15:05:10.224931
125557,Artemisiospiza belli,Bell's Sparrow,United States,"Lake Hodges, San Diego, California",33.0523,,1995-04-09,?,Richard E. Webster,A,2:20,"call, song",2026-02-19T15:05:11.825222
293440,Molothrus ater,Brown-headed Cowbird,Canada,"Montmagny, Québec",46.9872,,2015-06-27,08:24,Martin St-Michel,B,2:18,call,2026-02-19T15:05:13.506217
173153,Thryomanes bewickii,Bewick's Wren,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,,2014-01-01,08:55,Eric DeFonso,A,1:03,song,2026-02-19T15:05:15.022330
315314,Mniotilta varia,Black-and-white Warbler,United States,"Oxford, Lafayette County, Mississippi",34.3665,,2016-05-06,09:00,J.R. Rigby,B,1:36,song,2026-02-19T15:05:16.788813
132254,Calypte anna,Anna's Hummingbird,United States,"Point Loma, San Diego, California",32.7132,,2001-02-03,?,Richard E. Webster,A,4:25,song,2026-02-19T15:05:18.706236
388693,Scolopax minor,American Woodcock,United States,"Tahquamenon Cabins, Chippewa County, Michigan",46.6008,,2016-05-01,06:00,Antonio Xeira,A,0:06,flight call,2026-02-19T15:05:20.223480
493543,Spinus tristis,American Goldfinch,United States,"Hawk Rise Sanctuary (near  Linden), Union County, New Jersey",40.6052,,2019-08-21,08:00,William Whitehead,B,0:17,call,2026-02-19T15:05:21.746305
333557,Setophaga nigrescens,Black-throated Grey Warbler,United States,"South Fork Cave Creek Canyon, Chiricahua Mountains, Cochise County, Arizona",31.853,,2016-05-22,05:59,Richard E. Webster,C,2:17,song,2026-02-19T15:05:23.504991
51412,Anthus rubescens,Buff-bellied Pipit,United States,"Eagle Bend Fish Hatchery, Clinton, Tennessee",36.1178,,2009-10-21,9:30am,Mike Nelson,B,0:30,call,2026-02-19T15:05:25.105670
416031,Scolopax minor,American Woodcock,United States,"Tama (near  Burlington), Des Moines, Iowa",40.8918,,2018-04-04,20:00,Bobby Wilcox,B,0:38,call,2026-02-19T15:05:26.787999
475141,Scolopax minor,American Woodcock,United States,"Tama (near  Burlington), Des Moines, Iowa",40.8918,,2019-04-16,23:00,Bobby Wilcox,B,1:07,call,2026-02-19T15:05:28.441728
51863,Setophaga caerulescens,Black-throated Blue Warbler,United States,"Alum Cave Trail, Great Smoky Mountains National Park, Sevier Co, Tennessee",35.6301,,2008-06-21,9:30am,Mike Nelson,B,0:19,song,2026-02-19T15:05:29.984282
237375,Scolopax minor,American Woodcock,United States,"Lansing (near  Ithaca), Tompkins County, New York",42.4971,,2015-04-25,20:30,Meena Haribal,A,0:56,song,2026-02-19T15:05:31.435831
217809,Icterus galbula,Baltimore Oriole,United States,"Wyalusing State Park, Wisconsin",42.9734,,2011-05-21,09:41,Paul Marvin,B,2:01,song,2026-02-19T15:05:33.189093
290042,Psaltriparus minimus,American Bushtit,Mexico,"Mx, Distrito Federal, Xochimilco",19.295,,2015-11-14,09:30,Manuel Grosselet,B,0:39,call,2026-02-19T15:05:34.704433
128490,Turdus migratorius,American Robin,United States,"Dordt College Prairie, Sioux, Iowa",43.0802,,2013-04-03,06:22,Jonathon Jongsma,A,7:21,song,2026-02-19T15:05:36.189103
311816,Scolopax minor,American Woodcock,United States,"Fants Grove Wildlife Management Area, Anderson County, South Carolina",34.615,,2016-03-25,06:30,Tom Austin,D,0:59,"call, flight call",2026-02-19T15:05:37.744956
269491,Passerina caerulea,Blue Grosbeak,United States,Hisle Park,38.0695,,2015-08-19,11:00,Antonio Xeira,B,0:17,begging call,2026-02-19T15:05:39.269383
160904,Falco sparverius,American Kestrel,United States,"River Lakes Conservation Area near Viera, Brevard Co, Florida",28.229,,2013-12-05,08:14,Paul Marvin,A,0:27,flight call,2026-02-19T15:05:41.321206
2467,Calidris bairdii,Baird's Sandpiper,Bolivia,"Sevaruyo, Oruro",-19.3626,,1994-04-11,14:00,Sjoerd Mayer,C,0:02,alarm call,2026-02-19T15:05:42.870847
469605,Turdus migratorius,American Robin,United States,"Greenock Ave, North Plainfield, Somerset County, New Jersey",40.6331,,2000-05-15,14:50,Rolf A. de By,A,2:29,song,2026-02-19T15:05:44.381010
146297,Turdus migratorius,American Robin,United States,"Haskell Peak Road, Tahoe National Forest (near  Calpine), Sierra, California",39.6564,,2013-06-14,10:54,Thomas G. Graves,A,0:54,call,2026-02-19T15:05:45.906510
211314,Certhia americana,Brown Creeper,United States,"Forest Road 152 area, off of Gunflint Trail, Superior National Forest (near Grand Marais), Cook County, Minnesota",47.9834,,2014-10-26,10:07,Paul Marvin,A,0:47,"call, flight call",2026-02-19T15:05:47.431139
372594,Dolichonyx oryzivorus,Bobolink,United States,"Colorado (near  Arvada), Jefferson County, Colorado",39.8227,,2017-05-20,07:00,Dean Shoup,A,0:55,song,2026-02-19T15:05:48.967395
136140,Pheucticus melanocephalus,Black-headed Grosbeak,United States,"Sheelite Canyon, Huachuca Mtns, Arizona",31.4653,,1990-07-10,?,Dan Lane,B,0:28,song,2026-02-19T15:05:50.671693
113814,Euphagus cyanocephalus,Brewer's Blackbird,United States,"Marble Hot Springs Rd, Plumas Cty, California",39.764,,2012-06-17,10:26,Eric DeFonso,B,0:28,song,2026-02-19T15:05:52.228817
109668,Thryomanes bewickii,Bewick's Wren,United States,"McClellan Ranch Preserve, Santa Clara, California",37.3144,,2012-09-05,07:45,Jonathon Jongsma,A,0:32,song,2026-02-19T15:05:53.826522
493469,Selasphorus platycercus,Broad-tailed Hummingbird,United States,"Allenspark, Boulder County, Colorado",40.194,,2019-07-03,15:56,Sue Riffe,B,0:16,"flight call, breeding display",2026-02-19T15:05:55.831421
338292,Anthus rubescens,Buff-bellied Pipit,Canada,"Portneuf-sur-Mer, La Haute-Côte-Nord, Québec",48.6238,,2016-09-04,08:27,Martin St-Michel,C,0:09,"alarm call, flight call",2026-02-19T15:05:57.507191
217976,Setophaga caerulescens,Black-throated Blue Warbler,United States,"Oak Hammock Trail, Merritt Island NWR, Brevard County, Florida",28.6456,,2013-09-24,10:39,Paul Marvin,A,1:15,call,2026-02-19T15:05:59.108849
265043,Megaceryle alcyon,Belted Kingfisher,United States,"Eureka, Humboldt County, California",40.7723,,2015-07-28,09:33,Elias Aristides Elias,B,6:12,"begging call, call",2026-02-19T15:06:00.625780
149397,Psaltriparus minimus,American Bushtit,United States,"Otay Lakes, San Diego Co., California",32.6287,,2012-02-22,08:45,Paul Marvin,A,0:25,call,2026-02-19T15:06:02.143790
343945,Sayornis nigricans,Black Phoebe,Costa Rica,"Sabanilla, Montes de Oca, Provincia de San José",9.9419,,2016-10-08,14:00,Guillermo Funes,A,0:28,call,2026-02-19T15:06:03.663532
189264,Empidonax alnorum,Alder Flycatcher,Canada,"Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,,2014-06-16,05:56,Richard E. Webster,A,1:18,"call, song",2026-02-19T15:06:05.429933
253847,Toxostoma rufum,Brown Thrasher,United States,"1 (near  Shreveport), Caddo Parish, Louisiana",32.59,,2015-03-20,07:36,Terry Davis,B,1:11,song,2026-02-19T15:06:06.941351
376077,Hirundo rustica,Barn Swallow,United States,"New Jersey (near  Clark), Union County, New Jersey",40.6083,,2017-06-09,08:00,William Whitehead,B,0:34,song,2026-02-19T15:06:08.545741
482875,Falco sparverius,American Kestrel,United States,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California",32.5458,,2019-06-20,07:52,Paul Marvin,A,1:06,call,2026-02-19T15:06:10.148935
177043,Setophaga fusca,Blackburnian Warbler,United States,"Sharp's Ridge Memorial Park, Knoxville, Tennessee",36.0008,,2014-05-01,08:30,Mike Nelson,C,0:20,song,2026-02-19T15:06:11.744729
414892,Vireo solitarius,Blue-headed Vireo,United States,"Eastchester, Westchester County, New York",40.9461,,2018-05-01,07:30,Nicholas Comparato,B,0:55,song,2026-02-19T15:06:13.343605
418236,Artemisiospiza belli,Bell's Sparrow,United States,"Corn Creek Road, Clark County, Nevada",36.4286,,2018-05-01,09:30,Bobby Wilcox,B,0:17,"call, song",2026-02-19T15:06:14.946301
394751,Dolichonyx oryzivorus,Bobolink,Canada,"Ile-aux-Grues, Montmagny, Québec",47.0937,,2017-07-03,06:50,Martin St-Michel,A,0:51,"call, song",2026-02-19T15:06:16.563487
172966,Setophaga striata,Blackpoll Warbler,United States,"Whiteface Montain trail, New York",44.3799,,2012-05-28,09:54,Paul Marvin,A,1:59,song,2026-02-19T15:06:18.148998
479931,Pheucticus melanocephalus,Black-headed Grosbeak,Canada,"Iona Beach Regional Park, British Columbia",49.2204,,2019-05-24,07:30,Sunny Tseng,A,1:36,song,2026-02-19T15:06:19.674194
481988,Spizella breweri,Brewer's Sparrow,United States,"FR74 4 crnrs, Elko County, Nevada",41.7776,,2019-06-11,04:52,Ed Pandolfino,A,0:48,song,2026-02-19T15:06:21.193461
163734,Spatula discors,Blue-winged Teal,Colombia,"Guatapé, Antioquia",6.2138,,2014-01-06,6:49,Danny Zapata-Henao,A,0:07,song,2026-02-19T15:06:22.783074
236020,Scolopax minor,American Woodcock,United States,"Newark (near  Beloit), Rock County, Wisconsin",42.5558,,2015-04-14,20:00,Aaron Boone,C,0:32,call,2026-02-19T15:06:24.316443
481130,Pheucticus melanocephalus,Black-headed Grosbeak,United States,"Pinnacles National Park, San Benito County, California",36.4728,,2019-05-20,15:00,Meena Haribal,A,0:25,call,2026-02-19T15:06:25.987292
296162,Vermivora cyanoptera,Blue-winged Warbler,United States,"Baxter's Hollow, Sauk County, Wisconsin",43.3969,,2011-05-18,07:34,Paul Marvin,B,0:21,song,2026-02-19T15:06:27.823740
353341,Buteo platypterus,Broad-winged Hawk,Colombia,"Cebolletas, Sierra Nevada de Santa Marta, Ciénaga, Magdalena",10.9028,,2016-12-16,10:30,Ross Gallardy,A,0:12,call,2026-02-19T15:06:29.426728
340139,Strix varia,Barred Owl,United States,"Seattle, King County, Washington",47.6556,,2016-10-25,15:50,Katie McDonald,B,0:54,"call, wind; footsteps",2026-02-19T15:06:31.021385
428495,Vermivora cyanoptera,Blue-winged Warbler,United States,"Hamilton, Essex County, Massachusetts",42.6396,,2018-05-23,17:00,Phil Brown,B,2:05,song,2026-02-19T15:06:32.520347
373885,Empidonax alnorum,Alder Flycatcher,United States,"Massachusetts (near  Worcester), Worcester County, Massachusetts",42.233,,2017-06-02,13:00,Joseph Bourget,B,0:01,song,2026-02-19T15:06:34.145394
184443,Riparia riparia,Sand Martin,Kazakhstan,"Kazaly District, Kyzylorda Province",46.0192,,2014-05-16,07:00,Albert Lastukhin,C,0:12,flight call,2026-02-19T15:06:35.666363
142594,Setophaga fusca,Blackburnian Warbler,United States,"Summit Peak Scenic Area, Porcupine Mountains SP, Ontonagon, Michigan",46.745,,2013-07-11,08:44,Jonathon Jongsma,A,0:41,song,2026-02-19T15:06:37.354684
451370,Thryomanes bewickii,Bewick's Wren,United States,"Sand Creek Road, Colusa County, California",39.0073,,2016-04-20,08:01,Ed Pandolfino,A,9:17,"call, song",2026-02-19T15:06:39.101986
113820,Certhia americana,Brown Creeper,United States,"Carman Valley, Sierra County, California",39.698,,2012-06-19,06:20,Eric DeFonso,A,1:08,song,2026-02-19T15:06:40.704452
125176,Spizella breweri,Brewer's Sparrow,United States,"Rose Mine Valley, San Bernardino Mountains, San Bernardino, California",34.2549,,2001-05-22,07:45,Richard E. Webster,A,4:32,"call, song",2026-02-19T15:06:42.200009
150063,Mareca americana,American Wigeon,Canada,"Wood Buffalo (near  Fort McMurray), Division No. 16, Alberta",56.7264,,2013-06-09,06:00,Dugan Maynard,C,0:24,call,2026-02-19T15:06:43.681370
391156,Icterus galbula,Baltimore Oriole,United States,"Tawas Point, Michigan",44.2486,,2016-05-21,05:30,Antonio Xeira,A,0:18,song,2026-02-19T15:06:45.183999
413194,Setophaga virens,Black-throated Green Warbler,United States,"Lori Wilson Park, Cocoa Beach, Brevard County, Florida",28.3369,,2018-04-28,07:57,Paul Marvin,B,0:30,call,2026-02-19T15:06:46.705558
205773,Amphispiza bilineata,Black-throated Sparrow,United States,"BLM Rd 4742, Disappointment Valley, San Miguel County, Colorado",37.9569,,2014-05-25,12:45,Eric DeFonso,B,0:46,call,2026-02-19T15:06:48.235876
289177,Spizella breweri,Brewer's Sparrow,United States,"Armenta Well Rd., Organ Pipe Cactus National Monument, Pima County, Arizona",32.192,,2013-03-13,07:30,Eric Hough,D,0:14,song,2026-02-19T15:06:50.205726
372556,Setophaga nigrescens,Black-throated Grey Warbler,United States,"Idaho (near  Ririe), Jefferson County, Idaho",43.651,,2017-05-28,10:41,Jeremy Welch,B,1:14,song,2026-02-19T15:06:51.711937
189045,Empidonax alnorum,Alder Flycatcher,Canada,"Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,,2014-06-15,14:59,Richard E. Webster,B,1:09,call,2026-02-19T15:06:53.259937
188122,Spizella breweri,Brewer's Sparrow,Canada,"Jasper National Park, Division No. 15, Alberta",52.2247,,2014-06-11,09:02,Richard E. Webster,A,2:40,song,2026-02-19T15:06:54.785634
253321,Spizella breweri,Brewer's Sparrow,United States,"Deseret Land and Livestock Ranch, Rich County, Utah",41.2432,,2013-06-01,09:10,Matthias Feuersenger,A,1:27,"song, ""simple song"" of brewer's sparrow",2026-02-19T15:06:56.406549
291107,Setophaga caerulescens,Black-throated Blue Warbler,Canada,"Parc régional du Massif du Sud, Bellechasse, Québec",46.6057,,2015-05-24,09:12,Martin St-Michel,B,0:13,call,2026-02-19T15:06:58.065006
240675,Coccyzus erythropthalmus,Black-billed Cuckoo,United States,"Lower Moreland (near  Bryn Athyn), Montgomery County, Pennsylvania",40.125,,2015-05-09,06:25,Paul Driver,B,0:30,song,2026-02-19T15:06:59.683847
212025,Botaurus lentiginosus,American Bittern,United States,"Dairy Mart Pond, San Diego, San Diego County, California",32.5545,,2013-06-02,19:30,tetiaroa,B,0:20,song,2026-02-19T15:07:01.188961
173263,Setophaga virens,Black-throated Green Warbler,United States,"Moosehorn NWR, Edmunds Division, Washington Co, Maine",44.8501,,2012-05-23,07:52,Paul Marvin,A,0:16,"call, flight call",2026-02-19T15:07:02.627916
277603,Anthus rubescens,Buff-bellied Pipit,United States,"Beartooth Pass area, Park County, Wyoming",44.9977,,2015-05-31,10:10,Paul Marvin,B,1:06,"call, flight call, display flight",2026-02-19T15:07:04.147421
268481,Corvus brachyrhynchos,American Crow,United States,"River Lakes Conservation Area near Viera, Brevard Co, Florida",28.229,,2015-08-15,07:07,Paul Marvin,A,3:48,call,2026-02-19T15:07:05.664093
157677,Anthus rubescens,Buff-bellied Pipit,United States,"Upper Yentna Glacier, Alaska",62.885,,2012-05-28,14:22,Davyd Betchkal,B,0:25,flight call,2026-02-19T15:07:07.188853
350684,Psaltriparus minimus,American Bushtit,United States,"Wyman Canyon, White Mountains, Inyo, California",37.4313,,1995-06-02,?,Richard E. Webster,A,3:30,call,2026-02-19T15:07:08.867572
132870,Megaceryle alcyon,Belted Kingfisher,United States,"Lake Bemidji State Park, Beltrami, Minnesota",47.5392,,2013-05-06,10:36,Jonathon Jongsma,A,1:43,call,2026-02-19T15:07:10.389519
195542,Empidonax alnorum,Alder Flycatcher,Canada,"Meziadin Lake Provincial Park, British Columbia",56.0883,,2014-06-25,03:41,Richard E. Webster,A,1:11,dawn song,2026-02-19T15:07:11.904862
144069,Polioptila caerulea,Blue-grey Gnatcatcher,United States,"Blue Creek, Big Bend Naitonal Park, Brewster Co., Texas",29.2164,,2013-04-13,10:30,Andrew Spencer,A,2:06,song,2026-02-19T15:07:13.504383
182735,Empidonax alnorum,Alder Flycatcher,Canada,"Rivière Missisquoi, Sutton, Brome-Missisquoi, Québec",45.0336,,2014-05-25,06:53,Martin St-Michel,A,1:43,song,2026-02-19T15:07:15.109734
240677,Coccyzus erythropthalmus,Black-billed Cuckoo,United States,"Lower Moreland (near  Bryn Athyn), Montgomery County, Pennsylvania",40.125,,2015-05-09,06:30,Paul Driver,B,2:13,song,2026-02-19T15:07:16.707925
81290,Molothrus ater,Brown-headed Cowbird,United States,"Grey Cloud Dunes SNA, Washington, Minnesota",44.793,,2011-06-18,05:52,Jonathon Jongsma,B,0:05,call,2026-02-19T15:07:18.231433
188125,Spizella breweri,Brewer's Sparrow,Canada,"Jasper National Park, Division No. 15, Alberta",52.2247,,2014-06-11,09:58,Richard E. Webster,B,1:55,"call, song",2026-02-19T15:07:20.948988
462046,Certhia americana,Brown Creeper,United States,"Washington (near  Everson), Whatcom County, Washington",48.9207,,2019-03-16,09:00,Stephen Chase,B,0:06,song,2026-02-19T15:07:22.545727
172881,Corvus brachyrhynchos,American Crow,United States,"Joe Overstreet Rd, Lake Kissimmee, Osceola County, Florida",27.9368,,2013-11-24,08:42,Paul Marvin,A,0:05,call,2026-02-19T15:07:24.158333
325322,Chroicocephalus philadelphia,Bonaparte's Gull,Norway,"Storfjord, Troms",69.3814,,2016-06-29,07:00,Stein Ø. Nilsen,A,0:46,"call, flight call",2026-02-19T15:07:25.674338
130500,Mniotilta varia,Black-and-white Warbler,United States,"Indigo Trail, J.N. ""Ding"" Darling National Park, Sanibel Island, Florida",26.453,,2013-04-08,08:30,Mike Nelson,B,0:06,call,2026-02-19T15:07:27.186320
138633,Setophaga virens,Black-throated Green Warbler,United States,"Gooseberry Falls State Park, Lake, Minnesota",47.1406,,2013-06-15,09:54,Jonathon Jongsma,B,4:10,song,2026-02-19T15:07:28.704336
391570,Sayornis nigricans,Black Phoebe,Mexico,"ZooMAT, Tuxtla Gutiérrez, Chiapas",16.7251,,2017-10-24,14:00,Nick Komar,A,0:20,call,2026-02-19T15:07:30.326647
169152,Polioptila caerulea,Blue-grey Gnatcatcher,United States,"Tosohatchee Wildlife Management Area, Orange County, Florida",28.5037,,2014-03-04,09:35,Paul Marvin,A,2:03,song,2026-02-19T15:07:31.983732
333650,Hirundo rustica,Barn Swallow,Spain,"Embassament d'Utxesa-Secà, Segrià, Catalunya",41.5048,,2016-08-15,08:59,Jordi Calvet,B,0:50,song,2026-02-19T15:07:33.583413
256595,Psaltriparus minimus,American Bushtit,Mexico,"Mx, Distrito Federal, Lomas de Bezares, Calle Colina",19.392,,2015-07-12,13:30,Manuel Grosselet,B,0:23,call,2026-02-19T15:07:35.198536
177098,Setophaga striata,Blackpoll Warbler,United States,"Knoxville, Tennessee",35.8589,,2014-05-04,07:30,Mike Nelson,B,0:12,song,2026-02-19T15:07:36.867121
246092,Setophaga caerulescens,Black-throated Blue Warbler,Canada,"Algonquin Highlands, Haliburton County, Ontario",45.3058,,2015-05-16,07:30,Iain,C,0:16,song,2026-02-19T15:07:38.395328
361815,Hirundo rustica,Barn Swallow,Spain,"chiclana, cádiz, andalucía",36.4172,,2017-03-20,?,José Carlos Sires,A,0:27,"call, flight call, song",2026-02-19T15:07:40.063295
377126,Molothrus ater,Brown-headed Cowbird,United States,"Colorado (near  Fairplay), Park County, Colorado",39.1014,,2017-06-24,12:07,Ted Floyd,B,0:40,call,2026-02-19T15:07:41.569349
476576,Setophaga ruticilla,American Redstart,United States,"Sandy Hook, Monmouth Co., NJ",40.451,,2019-05-24,08:00,William Whitehead,B,0:57,song,2026-02-19T15:07:43.120966
323472,Setophaga nigrescens,Black-throated Grey Warbler,United States,"Cave Creek Canyon, Middle Fork, Chiricahua Mountains, Cochise County, Arizona",31.872,,2015-05-06,07:59,Richard E. Webster,B,1:42,song,2026-02-19T15:07:44.614195
