recording_id,scientific_name,genus,species,subspecies,english_name,call_type,sex,life_stage,duration_seconds,date,time,country,location,latitude,longitude,altitude,quality,quality_flag,description,license,remarks,background_species,local_file_path,file_exists,status
XC132891,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,call,"male, female",,29.41,2013-04-19,17:09,,Rating,31.906,-109.1543,1400.0,E,poor,"did two display dives, then hovered silently, and did a third; female chipping during it",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"did two display dives, then hovered silently, and did a third; female chipping during it",Rivoli's Hummingbird Eugenes fulgens,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132891.wav,True,success
XC132892,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,display,,,25.15,1995-06-03,,,Rating,37.876,-118.2746,2400.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Warbling Vireo Vireo gilvus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132892.wav,True,success
XC132894,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,display,,,47.95,2013-03-07,12:48,,Rating,31.906,-109.1543,1400.0,E,poor,silent hovering in the gaps between wing whines during displays; some power line interference; 2nd recording of this individual (and all of my recordings from Portal in 2013 probably come from a limited number of individuals),Creative Commons Attribution-NonCommercial-ShareAlike 3.0,silent hovering in the gaps between wing whines during displays; some power line interference; 2nd recording of this individual (and all of my recordings from Portal in 2013 probably come from a limited number of individuals),none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132894.wav,True,success
XC132896,Psaltriparus minimus,Psaltriparus,minimus,,American Bushtit,song,male,,18.53,2013-04-12,08:30,,Rating,37.2809,-113.7337,1300.0,E,poor,Pair working Utah Junipers at about eye level. Recording amplified and one car noise removed.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Pair working Utah Junipers at about eye level. Recording amplified and one car noise removed.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132896.wav,True,success
XC132901,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,call,,,119.34,2013-04-14,11:19,,Rating,31.906,-109.1543,1400.0,E,poor,"Nice comparison of Broad-tailed and Black-chinned displays, with Black-chinned displaying in between in two sections; start somewhat messy, but relatively clean Broad-tailed display after 1:30.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Nice comparison of Broad-tailed and Black-chinned displays, with Black-chinned displaying in between in two sections; start somewhat messy, but relatively clean Broad-tailed display after 1:30.",Scott's Oriole Icterus parisorum,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132901.wav,True,success
XC132902,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,call,,,27.23,2013-04-19,07:15,,Rating,31.906,-109.1543,1400.0,E,poor,"Six dives, at least five with an audible sound at the bottom.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Six dives, at least five with an audible sound at the bottom.",Black-chinned Hummingbird Archilochus alexandri,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132902.wav,True,success
XC132903,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,display,"male, female",adult,126.46,2013-03-07,12:43,,Rating,31.906,-109.1543,1400.0,E,poor,not every dive had an audible fffttt at the bottom; gap in middle was bird hovering high without wing whine; adult male; another bird was at feeder but I don't know if male/female or what it did next;,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,not every dive had an audible fffttt at the bottom; gap in middle was bird hovering high without wing whine; adult male; another bird was at feeder but I don't know if male/female or what it did next;,Curve-billed Thrasher Toxostoma curvirostre,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132903.wav,True,success
XC132904,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,display,,,18.66,2012-03-30,10:10,,Rating,31.906,-109.1543,1400.0,E,poor,3rd recording of this individual on this date,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3rd recording of this individual on this date,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132904.wav,True,success
XC132905,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,display,,,32.3,2012-04-03,12:24,,Rating,31.906,-109.1543,1400.0,E,poor,2nd recording of this individual on this date,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2nd recording of this individual on this date,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132905.wav,True,success
XC132906,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,display,,,18.42,2012-04-03,12:22,,Rating,31.906,-109.1543,1400.0,E,poor,1st recording of this individual on this date,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1st recording of this individual on this date,Cactus Wren Campylorhynchus brunneicapillus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132906.wav,True,success
XC132908,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,display,,,20.58,2012-04-03,12:26,,Rating,31.906,-109.1543,1400.0,E,poor,3rd recording of this individual on this date; second dive abortive?,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3rd recording of this individual on this date; second dive abortive?,Cactus Wren Campylorhynchus brunneicapillus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132908.wav,True,success
XC132909,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,display,,,27.66,2012-03-30,10:11,,Rating,31.906,-109.1543,1400.0,E,poor,4th recording of this individual on this date; display (3 dives recorded) appeared to end with copulation; bad wind,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4th recording of this individual on this date; display (3 dives recorded) appeared to end with copulation; bad wind,Cactus Wren Campylorhynchus brunneicapillus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132909.wav,True,success
XC132910,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,display,,,20.43,2012-03-30,,,Rating,31.906,-109.1543,1400.0,E,poor,2nd recording of this individual on this date; recording time around 10 a.m.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2nd recording of this individual on this date; recording time around 10 a.m.,Cactus Wren Campylorhynchus brunneicapillus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132910.wav,True,success
XC132911,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,display,,,39.71,2012-03-30,10:06,,Rating,31.906,-109.1543,1400.0,E,poor,1st recording of this individual on this date;,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1st recording of this individual on this date;,Lesser Goldfinch Spinus psaltria,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132911.wav,True,success
XC132913,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,call,,,79.89,2013-04-19,07:10,,Rating,31.906,-109.1543,1400.0,E,poor,chase/interaction call at 0:53,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,chase/interaction call at 0:53,Pine Siskin Spinus pinus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132913.wav,True,success
XC132914,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,,,,4.75,2013-03-07,07:03,,Rating,31.906,-109.1543,1400.0,E,poor,"wing whine taking off from a perch and flying away (i.e., pretty instant turn on of the use of the primary feather, but episodic with pattern of wing manipulation)",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"wing whine taking off from a perch and flying away (i.e., pretty instant turn on of the use of the primary feather, but episodic with pattern of wing manipulation)",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132914.wav,True,success
XC132916,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,call,,,149.17,2009-05-13,05:13,,Rating,31.906,-109.1543,1400.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Acorn Woodpecker Melanerpes formicivorus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132916.wav,True,success
XC132917,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,call,male,adult,66.9,2009-05-13,05:17,,Rating,31.906,-109.1543,1400.0,E,poor,calls of perched adult male; second recording of this individual on this date,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,calls of perched adult male; second recording of this individual on this date,Blue-throated Mountaingem Lampornis clemenciae,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132917.wav,True,success
XC132918,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,call,,,90.88,2008-05-15,07:00,,Rating,31.957,-109.173,1300.0,E,poor,chase/interaction calls at 0:08 and 0:52 ; these are calls of a migrant on a desert wash,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,chase/interaction calls at 0:08 and 0:52 ; these are calls of a migrant on a desert wash,Red-tailed Hawk Buteo jamaicensis,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132918.wav,True,success
XC132920,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,call,,,45.28,2011-05-13,09:01,,Rating,31.906,-109.1543,1400.0,E,poor,"a scattering of a variety of chase and interaction calls, e.g., rasps and chase after 0:16 ; at 0:12 is a noise of which I am unsure, similar to a sound I made a big deal about on XC 132656 (involving Broad-billed and Blue-throated, not clearly involved here), and while I am still puzzled, I am wondering if it is something like the wingbeats of a Gambel's Quail in short flight that I didn't note at the time.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"a scattering of a variety of chase and interaction calls, e.g., rasps and chase after 0:16 ; at 0:12 is a noise of which I am unsure, similar to a sound I made a big deal about on XC 132656 (involving Broad-billed and Blue-throated, not clearly involved here), and while I am still puzzled, I am wondering if it is something like the wingbeats of a Gambel's Quail in short flight that I didn't note at the time.",Scott's Oriole Icterus parisorum,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC132920.wav,True,success
XC133039,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,call,,,25.75,2013-05-09,07:30,,Rating,45.8385,-111.8654,1600.0,E,poor,No alterations. Birds moving from top of one Douglas Fir to another about 25-50 feet high. 3 birds interacting.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,No alterations. Birds moving from top of one Douglas Fir to another about 25-50 feet high. 3 birds interacting.,Ruby-crowned Kinglet Corthylio calendula,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133039.wav,True,success
XC133048,Scolopax minor,Scolopax,minor,,American Woodcock,call,,,11.42,2012-04-06,20:27,,Rating,43.2244,-96.58,400.0,E,poor,Calling from the ground after display flight.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Calling from the ground after display flight.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133048.wav,True,success
XC133080,Recurvirostra americana,Recurvirostra,americana,,American Avocet,alarm,,,10.29,2012-04-21,07:40,,Rating,37.46,-122.105,0.0,E,poor,Alarm calls from a group of 15-20 avocets as a Northern Harrier flew over.,Creative Commons Attribution-ShareAlike 3.0,"Alarm calls from a group of 15-20 avocets as a Northern Harrier flew over.
Recorded with internal microphone of Tascam DR-07.",Song Sparrow Melospiza melodia,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133080.wav,True,success
XC133167,Botaurus lentiginosus,Botaurus,lentiginosus,,American Bittern,flight,,,38.03,2013-05-09,00:00,,Rating,42.343,-76.3,420.0,E,poor,Nocturnal Flight call recording station. Recordings made between midnight and 5 AM. Two American Bitterns flying over the recording station.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Nocturnal Flight call recording station. Recordings made between midnight and 5 AM. Two American Bitterns flying over the recording station.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133167.wav,True,success
XC133392,Falco sparverius,Falco,sparverius,,American Kestrel,alarm,,,33.69,2013-05-10,09:30,,Rating,13.912,-87.2189,1400.0,E,poor,"A pair flying around agitatedly and giving alarm calls near a presumed nest. Nest not found (did not try to locate it) but presumed American Kestrel nestlings can be heard on the recording. Pine-oak forest on a fairly steep hill; nest probably in one of three 20 m tall pines, on which the birds occasionally perched.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"A pair flying around agitatedly and giving alarm calls near a presumed nest. Nest not found (did not try to locate it) but presumed American Kestrel nestlings can be heard on the recording. Pine-oak forest on a fairly steep hill; nest probably in one of three 20 m tall pines, on which the birds occasionally perched.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133392.wav,True,success
XC133469,Passerina caerulea,Passerina,caerulea,,Blue Grosbeak,call,male,,26.78,2013-05-10,08:00,,Rating,13.857,-87.235,1000.0,E,poor,"Male giving two ""dzzzrt"" calls from top of shrub in dry thorn forest, 4 m from the ground. Recording unaltered.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Male giving two ""dzzzrt"" calls from top of shrub in dry thorn forest, 4 m from the ground. Recording unaltered.",Banded Wren Thryophilus pleurostictus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133469.wav,True,success
XC133500,Vermivora cyanoptera,Vermivora,cyanoptera,,Blue-winged Warbler,song,,,25.0,2013-05-04,9:20,,Rating,41.2042,-73.8861,,E,poor,Not sure how regular this is. Migrant?,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Not sure how regular this is. Migrant?,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133500.wav,True,success
XC133564,Spinus tristis,Spinus,tristis,,American Goldfinch,call,male,,50.6,2013-05-12,10:00,,Rating,40.4746,-74.5269,30.0,E,poor,"Natural calls from several flyover birds. At about 25 sec, the bird on mic is a male that gives some song, then flight calls as he flies in a circle overhead. Edge of field by woodland.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Natural calls from several flyover birds. At about 25 sec, the bird on mic is a male that gives some song, then flight calls as he flies in a circle overhead. Edge of field by woodland.",Common Yellowthroat Geothlypis trichas,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133564.wav,True,success
XC133565,Spinus tristis,Spinus,tristis,,American Goldfinch,call,male,,55.22,2013-05-12,10:00,,Rating,40.4746,-74.5269,30.0,E,poor,"Natural calls from a trio of birds, the most vocal of which is a male, perched about 10m up in a Scarlet Oak at edge of a field, foraging on catkins. At the very end, the three take flight.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Natural calls from a trio of birds, the most vocal of which is a male, perched about 10m up in a Scarlet Oak at edge of a field, foraging on catkins. At the very end, the three take flight.",Common Yellowthroat Geothlypis trichas,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133565.wav,True,success
XC133569,Spinus tristis,Spinus,tristis,,American Goldfinch,song,male,,27.86,2013-05-12,10:30,,Rating,40.4746,-74.5269,30.0,E,poor,Natural song from a male near another pair about 5m up in tree near field edge.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Natural song from a male near another pair about 5m up in tree near field edge.,American Crow Corvus brachyrhynchos,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133569.wav,True,success
XC133590,Setophaga nigrescens,Setophaga,nigrescens,,Black-throated Grey Warbler,song,,,137.08,2013-05-13,18:49,,Rating,49.2895,-122.7951,40.0,E,poor,"Recorded using an iPhone 4 Voice Memos app (no accessories). Bird was in the canopy an estimated 10m to 20m away and was not seen initially but was seen clearly while singing the next day. Some background sounds are from nearby road and school yard. Singing occurs at 0:04, 0:24, 1:00, 1:43 and 2:14. The recording was normalized and HP filtered at a frequency of 3000Hz with a roll-off of 24 db/octave using Audacity.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Recorded using an iPhone 4 Voice Memos app (no accessories). Bird was in the canopy an estimated 10m to 20m away and was not seen initially but was seen clearly while singing the next day. Some background sounds are from nearby road and school yard. Singing occurs at 0:04, 0:24, 1:00, 1:43 and 2:14. The recording was normalized and HP filtered at a frequency of 3000Hz with a roll-off of 24 db/octave using Audacity.
There was some initial confusion with a Magnolia Warbler which would have been ra","sounds are from nearby road and school yard. Singing occurs at 0:04, 0:24, 1:00, 1:43 and 2:14. The recording was normalized and HP filtered at a frequency of 3000Hz with a roll-off of 24 db/octave us",C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133590.wav,True,success
XC133792,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,song,male,adult,43.34,2013-05-15,09:00,,Rating,40.899,-74.182,100.0,E,poor,Natural song from an adult male foraging about 15m up in red oak in deciduous woodland with lots of traffic and talking in the background.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Natural song from an adult male foraging about 15m up in red oak in deciduous woodland with lots of traffic and talking in the background.,.,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133792.wav,True,success
XC133794,Setophaga virens,Setophaga,virens,,Black-throated Green Warbler,call,male,,19.02,2013-05-15,10:00,,Rating,40.899,-74.182,100.0,E,poor,Natural song and a chip note from a male 4m up in oak along bare ridgetop with deciduous woodland on either side.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Natural song and a chip note from a male 4m up in oak along bare ridgetop with deciduous woodland on either side.,Black-throated Blue Warbler Setophaga caerulescens,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133794.wav,True,success
XC133902,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,song,,,68.53,2013-05-16,18:14,,Rating,44.385,-93.202,280.0,E,poor,"Recording starts with a somewhat prominent Cerulean Warbler in the background, which continues throughout the cut. The cerulean was actually my target, but it was quite distant and the Redstart is much louder. Several seconds of recordist chatter were cut from the recording where there is a slight gap.",Creative Commons Attribution-ShareAlike 3.0,"Recording starts with a somewhat prominent Cerulean Warbler in the background, which continues throughout the cut. The cerulean was actually my target, but it was quite distant and the Redstart is much louder. Several seconds of recordist chatter were cut from the recording where there is a slight gap.
Part of a mixed flock of warblers in relatively open deciduous woodland just beginning to leaf out.
Recorded with homemade parabolic reflector and Olympus LS-10S. Low frequency filtering for highw",", which continues throughout the cut. The cerulean was actually my target, but it was quite distant and the Redstart is much louder. Several seconds of recordist chatter were cut from the recording wh",C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133902.wav,True,success
XC133923,Scolopax minor,Scolopax,minor,,American Woodcock,flight,,,304.63,2013-05-16,21:08,,Rating,44.385,-93.202,280.0,E,poor,A couple iterations of a woodcock display over a calcareous fen. A second woodcock can be heard displaying in the background.,Creative Commons Attribution-ShareAlike 3.0,"A couple iterations of a woodcock display over a calcareous fen. A second woodcock can be heard displaying in the background.
Recorded with homemade Parabolic reflector and Olympus LS-10S. Some light filtering below 500Hz.",.,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133923.wav,True,success
XC133969,Amphispiza bilineata,Amphispiza,bilineata,,Black-throated Sparrow,song,male,,168.64,2013-03-22,07:00,,Rating,34.285,-114.069,150.0,E,poor,"Male giving several song types while patrolling his territory. Unfortunate airplane noise is not filtered out so as not to cut out the soft, low-pitched, airy rattle preceding each song.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Male giving several song types while patrolling his territory. Unfortunate airplane noise is not filtered out so as not to cut out the soft, low-pitched, airy rattle preceding each song.",Ash-throated Flycatcher Myiarchus cinerascens,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133969.wav,True,success
XC133979,Amphispiza bilineata,Amphispiza,bilineata,,Black-throated Sparrow,song,male,,197.64,2013-03-22,07:10,,Rating,34.285,-114.069,150.0,E,poor,Male singing while patrolling his territory. Same bird as XC133969,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Male singing while patrolling his territory. Same bird as XC133969,Lesser Goldfinch Spinus psaltria,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133979.wav,True,success
XC133993,Setophaga striata,Setophaga,striata,,Blackpoll Warbler,song,,,62.06,1992-06-21,,,Rating,41.9978,-74.3857,1300.0,E,poor,Natural song from a territorial bird in stunted coniferous forest at peak.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Natural song from a territorial bird in stunted coniferous forest at peak.,Purple Finch Haemorhous purpureus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133993.wav,True,success
XC133996,Spizella breweri,Spizella,breweri,,Brewer's Sparrow,song,,,28.94,2013-05-11,07:00,,Rating,37.095,-113.957,1100.0,E,poor,Human voice from 0:06 to 0:08. Flock of 5-10 birds singing from desert scrub.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Human voice from 0:06 to 0:08. Flock of 5-10 birds singing from desert scrub.,Northern Mockingbird Mimus polyglottos,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133996.wav,True,success
XC133998,Setophaga striata,Setophaga,striata,,Blackpoll Warbler,song,,,104.21,1992-06-21,,,Rating,41.9978,-74.3857,1300.0,E,poor,Natural song from a territorial bird in stunted coniferous forest at peak. Different individual from XC133993.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Natural song from a territorial bird in stunted coniferous forest at peak. Different individual from XC133993.,Myrtle Warbler Setophaga coronata,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC133998.wav,True,success
XC134014,Setophaga virens,Setophaga,virens,,Black-throated Green Warbler,song,,,42.74,1993-05-15,,,Rating,41.102,-74.437,320.0,E,poor,Natural songs from a territorial bird in hemlock-dominated glen amid deciduous forest.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Natural songs from a territorial bird in hemlock-dominated glen amid deciduous forest.,Veery Catharus fuscescens,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134014.wav,True,success
XC134017,Poecile atricapillus,Poecile,atricapillus,,Black-capped Chickadee,alarm,,,131.14,1994-02-04,,,Rating,41.92,-70.543,20.0,E,poor,Vocalizations (several) probably response to pishing from a group of birds in coastal second growth around cranberry bog.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Vocalizations (several) probably response to pishing from a group of birds in coastal second growth around cranberry bog.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134017.wav,True,success
XC134100,Mniotilta varia,Mniotilta,varia,,Black-and-white Warbler,call,"male, female",,57.3,2013-05-18,09:00,,Rating,40.043,-76.345,90.0,E,poor,Natural calls from foraging female about 6m up in a boxelder overhanging creek. The final two calls were given in flight.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Natural calls from foraging female about 6m up in a boxelder overhanging creek. The final two calls were given in flight.,Song Sparrow Melospiza melodia,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134100.wav,True,success
XC134185,Setophaga virens,Setophaga,virens,,Black-throated Green Warbler,song,,,100.62,2013-05-19,10:30,,Rating,40.043,-76.345,90.0,E,poor,Natural song from a bird about 10m up in red oak in suburban neighborhood.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Natural song from a bird about 10m up in red oak in suburban neighborhood.,Great Crested Flycatcher Myiarchus crinitus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134185.wav,True,success
XC134349,Hirundo rustica,Hirundo,rustica,,Barn Swallow,song,male,,75.73,2013-05-19,18:20,,Rating,51.4226,23.1201,170.0,E,poor,"Sitting bird, probably lonely male, sound of playing children in village, and low noise of some kind compressor",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Sitting bird, probably lonely male, sound of playing children in village, and low noise of some kind compressor",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134349.wav,True,success
XC134439,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,song,,,9.1,2013-05-21,06:00,,Rating,44.942,-93.259,260.0,E,poor,Two songs from an unseen bird in an urban park.,Creative Commons Attribution-ShareAlike 3.0,Two songs from an unseen bird in an urban park.,Canada Goose Branta canadensis,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134439.wav,True,success
XC134495,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,25.07,2013-05-18,16:23,,Rating,45.4596,-70.741,460.0,E,poor,One individual calling at regular intervals from a dead tree overlooking a small swamp.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,One individual calling at regular intervals from a dead tree overlooking a small swamp.,Ruby-crowned Kinglet Corthylio calendula,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134495.wav,True,success
XC134496,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,song,male,,3.86,2013-05-18,07:09,,Rating,45.4596,-70.741,460.0,E,poor,One individual singing from a low perch.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,One individual singing from a low perch.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134496.wav,True,success
XC134499,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,song,"male, female",,11.07,2013-05-18,07:40,,Rating,45.4596,-70.741,460.0,E,poor,One individual singing while foraging with a female nearby.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,One individual singing while foraging with a female nearby.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134499.wav,True,success
XC134501,Scolopax minor,Scolopax,minor,,American Woodcock,call,,,34.29,2013-05-17,20:40,,Rating,45.4596,-70.741,460.0,E,poor,One individual calling while foraging on the ground.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,One individual calling while foraging on the ground.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134501.wav,True,success
XC134502,,,,,,,,,14.45,,,,,,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134502.wav,True,"error: Message: unknown error: net::ERR_INTERNET_DISCONNECTED
  (Session info: chrome=144.0.7559.133)
Stack"
XC134504,,,,,,,,,31.65,,,,,,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134504.wav,True,"error: Message: unknown error: net::ERR_INTERNET_DISCONNECTED
  (Session info: chrome=144.0.7559.133)
Stack"
XC134505,,,,,,,,,5.55,,,,,,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134505.wav,True,"error: Message: unknown error: net::ERR_INTERNET_DISCONNECTED
  (Session info: chrome=144.0.7559.133)
Stack"
XC134872,,,,,,,,,62.45,,,,,,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134872.wav,True,"error: Message: unknown error: net::ERR_INTERNET_DISCONNECTED
  (Session info: chrome=144.0.7559.133)
Stack"
XC134874,,,,,,,,,24.54,,,,,,,,,unknown,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC134874.wav,True,"error: Message: unknown error: net::ERR_INTERNET_DISCONNECTED
  (Session info: chrome=144.0.7559.133)
Stack"
