recording_id,scientific_name,genus,species,subspecies,english_name,call_type,sex,life_stage,duration_seconds,date,time,country,location,latitude,longitude,altitude,quality,quality_flag,description,license,remarks,background_species,local_file_path,file_exists,status,issue_no_species,issue_no_english_name,issue_no_audio_file,issue_no_duration,issue_no_date,issue_no_time,issue_no_country,issue_no_latitude,issue_no_longitude,issue_no_coordinates,issue_no_quality,issue_scrape_failed,has_critical_issue,has_any_issue,issue_count
XC193134,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,song,male,,0.0,2014-06-22,06:19,,Rating,54.7089,-127.0394,500.0,,unknown,one-year-old male American Redstart,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,one-year-old male American Redstart,American Crow Corvus brachyrhynchos,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC193134.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC193411,Vireo solitarius,Vireo,solitarius,,Blue-headed Vireo,song,,,0.0,2014-07-19,07:40,,Rating,46.8062,-70.2669,500.0,,unknown,"Habitat: mature mixed forest, bog.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Habitat: mature mixed forest, bog.",Blue-headed Vireo Vireo solitarius,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC193411.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC193606,Riparia riparia,Riparia,riparia,,Sand Martin,flight,,,0.0,2014-08-25,20:00,,Rating,51.0381,41.5564,80.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC193606.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC193659,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,call,,,0.0,2014-05-02,09:24,,Rating,61.124,-151.1033,40.0,,unknown,Calls from a group of birds foraging in the exposed mud of the Cook Inlet.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Calls from a group of birds foraging in the exposed mud of the Cook Inlet.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC193659.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC193660,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,call,,,0.0,2014-05-08,12:15,,Rating,61.124,-151.1033,40.0,,unknown,A bird calling from the top of a black spruce.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,A bird calling from the top of a black spruce.,White-crowned Sparrow Zonotrichia leucophrys,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC193660.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC193769,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,song,male,,0.0,2014-06-23,09:14,,Rating,55.937,-130.0003,20.0,,unknown,song of a one-year-old male,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,song of a one-year-old male,American Crow Corvus brachyrhynchos,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC193769.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC194079,Turdus migratorius,Turdus,migratorius,,American Robin,flight,male,,0.0,2014-07-20,06:49,,Rating,46.9998,-69.9631,440.0,,unknown,Habitat: edge of mature mixed forest.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Habitat: edge of mature mixed forest.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC194079.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC194087,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0.0,2014-07-20,07:08,,Rating,46.9998,-69.9631,440.0,,unknown,"Habitat: shrubland, river, mature mixed forest.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Habitat: shrubland, river, mature mixed forest.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC194087.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC194088,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0.0,2014-07-20,07:10,,Rating,46.9998,-69.9631,440.0,,unknown,"Same individual featured in XC194087. Habitat: shrubland, river, mature mixed forest.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Same individual featured in XC194087. Habitat: shrubland, river, mature mixed forest.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC194088.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC194718,Vireo solitarius,Vireo,solitarius,,Blue-headed Vireo,alarm,,,0.0,2014-08-04,10:22,,Rating,47.677,-70.8267,700.0,,unknown,One individual alarmed by the presence of the recordist calling continuously 2 meters from the ground. Habitat: mature coniferous forest.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,One individual alarmed by the presence of the recordist calling continuously 2 meters from the ground. Habitat: mature coniferous forest.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC194718.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC194885,Mniotilta varia,Mniotilta,varia,,Black-and-white Warbler,call,male,adult,0.0,2014-08-29,07:30,,Rating,13.9282,-87.2211,1500.0,,unknown,Adult male came in to investigate Ferruginous Pygmy-Owl imitation. Unmodified recording.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Adult male came in to investigate Ferruginous Pygmy-Owl imitation. Unmodified recording.,Dusky-capped Flycatcher Myiarchus tuberculifer,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC194885.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC195032,Megaceryle alcyon,Megaceryle,alcyon,,Belted Kingfisher,call,,,0.0,2014-06-24,07:46,,Rating,55.9646,-130.0618,40.0,,unknown,two birds calling (interacting?) along a noisy stream,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,two birds calling (interacting?) along a noisy stream,Varied Thrush Ixoreus naevius,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC195032.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC195303,Riparia riparia,Riparia,riparia,,Sand Martin,call,,adult,0.0,2013-07-02,13:33,,Rating,51.6444,5.5971,10.0,,unknown,Temporarily deposited pile of sand is used by the sand martins as a nesting site. The adults returning from foraging flights call contnously.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Temporarily deposited pile of sand is used by the sand martins as a nesting site. The adults returning from foraging flights call contnously.,Common Blackbird Turdus merula,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC195303.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC195446,Pica hudsonia,Pica,hudsonia,,Black-billed Magpie,call,,,0.0,2014-09-13,07:08,,Rating,40.485,-106.8317,2100.0,,unknown,A troupe of magpies coming to life on a chilly morning at the Carpenter Ranch.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,A troupe of magpies coming to life on a chilly morning at the Carpenter Ranch.,House Finch Haemorhous mexicanus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC195446.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC195540,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,0.0,2014-06-25,04:55,,Rating,56.0883,-129.3039,260.0,,unknown,interval shortened at 0:05,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,interval shortened at 0:05,Swainson's Thrush Catharus ustulatus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC195540.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC195541,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,dawn song,,,0.0,2014-06-25,03:40,,Rating,56.0883,-129.3039,260.0,,unknown,1st recording of this individual's dawn song (which sounds much like day song),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1st recording of this individual's dawn song (which sounds much like day song),Swainson's Thrush Catharus ustulatus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC195541.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC195542,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,dawn song,,,0.0,2014-06-25,03:41,,Rating,56.0883,-129.3039,260.0,,unknown,2nd recording of this individual's dawn song (which sounds much like day song),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2nd recording of this individual's dawn song (which sounds much like day song),Dark-eyed Junco Junco hyemalis,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC195542.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC195834,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,song,male,adult,0.0,2014-06-27,07:58,,Rating,52.8214,-119.244,800.0,,unknown,adult male switching song types; Individual No 1 recorded here,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,adult male switching song types; Individual No 1 recorded here,Red-winged Blackbird Agelaius phoeniceus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC195834.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC195835,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,song,,,0.0,2014-06-27,08:08,,Rating,52.8214,-119.244,800.0,,unknown,Individual No 2 recorded here,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Individual No 2 recorded here,Northern Waterthrush Parkesia noveboracensis,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC195835.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC196077,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,call,"male, female",,0.0,2014-07-04,07:56,,Rating,25.138,-80.938,0.0,,unknown,"mostly faint calls recorded from close range, one male with three females foraging in fig tree, I only detected the male calling and singing (at 3:06), and all calls after 5:20 were male for sure, except the very last call was one of them in flight.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"mostly faint calls recorded from close range, one male with three females foraging in fig tree, I only detected the male calling and singing (at 3:06), and all calls after 5:20 were male for sure, except the very last call was one of them in flight.
loud Red-bellied Woodpecker in recording.",American Crow Corvus brachyrhynchos,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC196077.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC196484,Setophaga nigrescens,Setophaga,nigrescens,,Black-throated Grey Warbler,call,"male, female",,0.0,2014-08-22,06:30,,Rating,31.912,-109.1426,1500.0,,unknown,"Natural vocalizations from a female-plumaged bird as she foraged in oaks near Cave Creek, then flew to a juniper.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Natural vocalizations from a female-plumaged bird as she foraged in oaks near Cave Creek, then flew to a juniper.",Bridled Titmouse Baeolophus wollweberi,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC196484.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC196488,Selasphorus platycercus,Selasphorus,platycercus,,Broad-tailed Hummingbird,call,"male, female",,0.0,2014-08-22,08:00,,Rating,31.9045,-109.2795,2600.0,,unknown,Natural calls from a female-plumaged bird perched about 2m up in dead lower branches of an oak in mixed oak-pine-douglas fir woodland.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Natural calls from a female-plumaged bird perched about 2m up in dead lower branches of an oak in mixed oak-pine-douglas fir woodland.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC196488.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC196542,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,flight,,,0.0,2014-09-22,20:50,,Rating,42.4786,-71.3706,50.0,,unknown,Nocturnal Flight Call. Wind noise and crickets blow about 4.5 kHz filtered out.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Nocturnal Flight Call. Wind noise and crickets blow about 4.5 kHz filtered out.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC196542.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC196545,Calypte anna,Calypte,anna,,Anna's Hummingbird,call,male,adult,0.0,2014-08-23,06:00,,Rating,31.912,-109.1426,1500.0,,unknown,Natural foraging calls (at flowing agave) and song from a subadult male bird in plantings around a ranchhouse in otherwise open desert thorn-scrub.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Natural foraging calls (at flowing agave) and song from a subadult male bird in plantings around a ranchhouse in otherwise open desert thorn-scrub.,Lesser Goldfinch Spinus psaltria,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC196545.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC196673,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,song,,,0.0,2012-04-23,11:30,,Rating,19.699,-101.135,2200.0,,unknown,Subtropical Dry Shrubland.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Subtropical Dry Shrubland.,House Finch Haemorhous mexicanus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC196673.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC196689,Calypte anna,Calypte,anna,,Anna's Hummingbird,song,male,,0.0,2014-08-24,06:30,,Rating,31.912,-109.1426,1500.0,,unknown,Natural song from a male perched in shrubs beside house in creekside compound.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Natural song from a male perched in shrubs beside house in creekside compound.,Curve-billed Thrasher Toxostoma curvirostre,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC196689.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC196691,Calypte anna,Calypte,anna,,Anna's Hummingbird,call,male,,0.0,2014-08-24,06:30,,Rating,31.912,-109.1426,1500.0,,unknown,"Natural song from a male (probably the same as in XC196689) perched 1.5m up in bushes, and then 'thk' calls (at about 1:31) followed by chase chatter (while fighting with an Archilochus alexandria), at feeding station beside building in creekside compound.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Natural song from a male (probably the same as in XC196689) perched 1.5m up in bushes, and then 'thk' calls (at about 1:31) followed by chase chatter (while fighting with an Archilochus alexandria), at feeding station beside building in creekside compound.",Plumbeous Vireo Vireo plumbeus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC196691.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC196699,Passerina caerulea,Passerina,caerulea,,Blue Grosbeak,song,male,,0.0,2014-08-24,08:30,,Rating,31.912,-109.1426,1500.0,,unknown,Natural song from a male perched about 7m up in alligator juniper at ecotone of desert thorn-scrub and riparian growth.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Natural song from a male perched about 7m up in alligator juniper at ecotone of desert thorn-scrub and riparian growth.,Canyon Towhee Melozone fusca,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC196699.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC196858,Setophaga striata,Setophaga,striata,,Blackpoll Warbler,song,male,,0.0,2014-05-31,08:31,,Rating,56.7104,-114.7528,700.0,,unknown,Bird was seen in a ~20 yr old Jackpine/Poplar cutblock singing at the top of a 3-meter tall Jackpine around 10 meters away.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Bird was seen in a ~20 yr old Jackpine/Poplar cutblock singing at the top of a 3-meter tall Jackpine around 10 meters away.,Tennessee Warbler Leiothlypis peregrina,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC196858.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC197259,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,0.0,2014-05-22,07:20,,Rating,25.1741,-80.9347,0.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC197259.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC197260,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,0.0,2014-05-24,11:21,,Rating,25.138,-80.938,0.0,,unknown,1/2 dozen in tree,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1/2 dozen in tree,Red-bellied Woodpecker Melanerpes carolinus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC197260.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC197261,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,juvenile,0.0,2014-05-22,07:54,,Rating,25.1741,-80.9347,0.0,,unknown,"one adult is calling, a juvenile with two adults are together in tree, they are among over 1/2 dozen American Crows moving throught the area",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"one adult is calling, a juvenile with two adults are together in tree, they are among over 1/2 dozen American Crows moving throught the area
they took flight one bird at a time",Prairie Warbler Setophaga discolor,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC197261.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC197263,Strix varia,Strix,varia,,Barred Owl,begging,,juvenile,0.0,2014-05-24,20:55,,Rating,25.3864,-80.6203,0.0,,unknown,"I saw it in silhouette hanging around the restrooms, it was alone and it would periodically change its perch low in the trees",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"I saw it in silhouette hanging around the restrooms, it was alone and it would periodically change its perch low in the trees",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC197263.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC197272,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,song,,,0.0,2014-05-24,10:10,,Rating,25.1425,-80.9255,0.0,,unknown,1/2 dozen in fig tree,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1/2 dozen in fig tree,Red-bellied Woodpecker Melanerpes carolinus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC197272.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC197276,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,call,,,0.0,2014-05-23,08:10,,Rating,25.1425,-80.9255,0.0,,unknown,"Red-shouldered Hawk flew over Cowbirds on lawn, they flew into tree, then scattered, much of the calling in flight",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Red-shouldered Hawk flew over Cowbirds on lawn, they flew into tree, then scattered, much of the calling in flight",American Crow Corvus brachyrhynchos,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC197276.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC197400,Hirundo rustica,Hirundo,rustica,,Barn Swallow,flight,,,0.0,2014-09-06,10:37,,Rating,41.5811,1.8017,460.0,,unknown,Flock of 20 birds in low flight.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Flock of 20 birds in low flight.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC197400.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC197638,Buteo platypterus,Buteo,platypterus,,Broad-winged Hawk,call,,,0.0,2013-01-11,10:00,,Rating,13.7333,-89.2167,750.0,,unknown,Amplified recording,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Amplified recording,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC197638.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC197673,Sayornis nigricans,Sayornis,nigricans,,Black Phoebe,call,,,0.0,2013-01-29,17:00,,Rating,13.8976,-88.0599,750.0,,unknown,Recorded in the river (Rio Sapo) a few calls then the bird flew away. Amplified recording,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Recorded in the river (Rio Sapo) a few calls then the bird flew away. Amplified recording,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC197673.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC198054,Calypte anna,Calypte,anna,,Anna's Hummingbird,song,,,0.0,2014-10-05,12:30,,Rating,48.4414,-123.2988,10.0,,unknown,"Typical vocalizations. Cooperative bird was vocalizing a few feet above me as I watched sparrows on the trail, so I decided to record a bit. Garry oak meadows. https://ebird.org/view/checklist/S20053977",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Typical vocalizations. Cooperative bird was vocalizing a few feet above me as I watched sparrows on the trail, so I decided to record a bit. Garry oak meadows. https://ebird.org/view/checklist/S20053977",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC198054.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC198175,Thryomanes bewickii,Thryomanes,bewickii,,Bewick's Wren,call,,,0.0,2012-05-26,12:00,,Rating,19.699,-101.135,2200.0,,unknown,"Subtropical Dry Shrubland. Two birds, one calling and one singing.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Subtropical Dry Shrubland. Two birds, one calling and one singing.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC198175.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC198286,Euphagus cyanocephalus,Euphagus,cyanocephalus,,Brewer's Blackbird,call,"male, female",adult,0.0,2014-06-21,19:17,,Rating,41.751,-111.822,1400.0,,unknown,"Mostly calls, a few songs mixed in. Adult male, with a female nearby. eBird checklist",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Mostly calls, a few songs mixed in. Adult male, with a female nearby. eBird checklist",Red-winged Blackbird Agelaius phoeniceus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC198286.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC198375,Buteo platypterus,Buteo,platypterus,,Broad-winged Hawk,call,,,0.0,2014-01-01,08:00,,Rating,13.7333,-89.2167,750.0,,unknown,"Amplified recording. Recorded at San Ramón, Mejicanos",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Amplified recording. Recorded at San Ramón, Mejicanos",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC198375.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC198397,Buteo platypterus,Buteo,platypterus,,Broad-winged Hawk,call,,,0.0,2013-02-22,,,Rating,13.9292,-89.0469,440.0,,unknown,River noise in the background. Amplified recording. Recorded at San Luis Aguacayo.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,River noise in the background. Amplified recording. Recorded at San Luis Aguacayo.,. Amplified recording. Recorded at San Luis Aguacayo.,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC198397.wav,False,success,False,False,False,True,False,True,True,False,False,False,True,False,False,True,4
XC198399,Mniotilta varia,Mniotilta,varia,,Black-and-white Warbler,call,,,0.0,2013-01-30,,,Rating,13.8976,-88.0599,750.0,,unknown,Amplified recording.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Amplified recording.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC198399.wav,False,success,False,False,False,True,False,True,True,False,False,False,True,False,False,True,4
XC198400,Setophaga virens,Setophaga,virens,,Black-throated Green Warbler,call,,,0.0,2013-01-29,,,Rating,13.8976,-88.0599,750.0,,unknown,Amplified recording.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Amplified recording.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC198400.wav,False,success,False,False,False,True,False,True,True,False,False,False,True,False,False,True,4
XC198499,Calypte anna,Calypte,anna,,Anna's Hummingbird,song,"male, female",immature,0.0,2014-10-12,08:39,,Rating,32.6871,-117.244,100.0,,unknown,The bird was not an adult male. Not sure if it was a female or an immature male.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,The bird was not an adult male. Not sure if it was a female or an immature male.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC198499.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC198579,Toxostoma rufum,Toxostoma,rufum,,Brown Thrasher,call,,,0.0,2014-10-11,11:30,,Rating,35.374,-104.1926,1300.0,,unknown,Two individuals present,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Two individuals present,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC198579.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC198768,Sayornis nigricans,Sayornis,nigricans,,Black Phoebe,call,,,0.0,2014-10-11,09:52,,Rating,32.6871,-117.244,100.0,,unknown,"Black Phoebes in winter seem to defend territory, as would appear to be the case with this bird. The chip notes of many Audubon's Warblers are audible in the background.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Black Phoebes in winter seem to defend territory, as would appear to be the case with this bird. The chip notes of many Audubon's Warblers are audible in the background.",.,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC198768.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC198784,Anthus rubescens,Anthus,rubescens,,Buff-bellied Pipit,call,,,0.0,2014-10-03,15:30,,Rating,39.6903,-31.1113,480.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC198784.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
XC198785,Anthus rubescens,Anthus,rubescens,,Buff-bellied Pipit,call,,,0.0,2014-10-03,15:30,,Rating,39.6903,-31.1113,480.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC198785.wav,False,success,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3
