recording_id,filename,duration_sec,original_sample_rate,original_channels,format,valid,error
XC298561,XC298561.wav,6.35,32000,1,WAV,True,
XC298663,XC298663.wav,7.6,32000,1,WAV,True,
XC298966,XC298966.wav,5.66,32000,1,WAV,True,
XC299017,XC299017.wav,54.59,32000,1,WAV,True,
XC299244,XC299244.wav,93.94,32000,1,WAV,True,
XC299357,XC299357.wav,14.54,32000,1,WAV,True,
XC299501,XC299501.wav,68.86,32000,1,WAV,True,
XC299602,XC299602.wav,35.76,32000,1,WAV,True,
XC299725,XC299725.wav,46.85,32000,1,WAV,True,
XC299852,XC299852.wav,19.33,32000,1,WAV,True,
XC300049,XC300049.wav,16.13,32000,1,WAV,True,
XC300056,XC300056.wav,35.34,32000,1,WAV,True,
XC301528,XC301528.wav,25.81,32000,1,WAV,True,
XC301529,XC301529.wav,21.63,32000,1,WAV,True,
XC301672,XC301672.wav,42.57,32000,1,WAV,True,
XC301714,XC301714.wav,23.23,32000,1,WAV,True,
XC301715,XC301715.wav,3.08,32000,1,WAV,True,
XC301850,XC301850.wav,10.56,32000,1,WAV,True,
XC301854,XC301854.wav,337.58,32000,1,WAV,True,
XC302170,XC302170.wav,16.03,32000,1,WAV,True,
XC302249,XC302249.wav,38.9,32000,1,WAV,True,
XC302253,XC302253.wav,63.6,32000,1,WAV,True,
XC302256,XC302256.wav,31.39,32000,1,WAV,True,
XC302322,XC302322.wav,214.44,32000,1,WAV,True,
XC302517,XC302517.wav,41.94,32000,1,WAV,True,
XC302540,XC302540.wav,45.92,32000,1,WAV,True,
XC302542,XC302542.wav,13.25,32000,1,WAV,True,
XC302548,XC302548.wav,14.54,32000,1,WAV,True,
XC302549,XC302549.wav,44.02,32000,1,WAV,True,
XC302551,XC302551.wav,60.4,32000,1,WAV,True,
XC302573,XC302573.wav,47.89,32000,1,WAV,True,
XC302644,XC302644.wav,29.31,32000,1,WAV,True,
XC302953,XC302953.wav,3.73,32000,1,WAV,True,
XC303471,XC303471.wav,1.01,32000,1,WAV,True,
XC304269,XC304269.wav,13.56,32000,1,WAV,True,
XC304270,XC304270.wav,15.7,32000,1,WAV,True,
XC304441,XC304441.wav,8.13,32000,1,WAV,True,
XC304446,XC304446.wav,18.83,32000,1,WAV,True,
XC304534,XC304534.wav,66.86,32000,1,WAV,True,
XC304582,XC304582.wav,9.1,32000,1,WAV,True,
XC304643,XC304643.wav,11.58,32000,1,WAV,True,
XC304644,XC304644.wav,57.68,32000,1,WAV,True,
XC304674,XC304674.wav,44.56,32000,1,WAV,True,
XC304676,XC304676.wav,18.29,32000,1,WAV,True,
XC304677,XC304677.wav,5.1,32000,1,WAV,True,
XC304679,XC304679.wav,14.5,32000,1,WAV,True,
XC304680,XC304680.wav,34.19,32000,1,WAV,True,
XC304681,XC304681.wav,121.7,32000,1,WAV,True,
XC304789,XC304789.wav,30.75,32000,1,WAV,True,
XC304790,XC304790.wav,15.01,32000,1,WAV,True,
XC304798,XC304798.wav,48.65,32000,1,WAV,True,
XC304800,XC304800.wav,89.57,32000,1,WAV,True,
XC304801,XC304801.wav,68.24,32000,1,WAV,True,
XC304877,XC304877.wav,132.99,32000,1,WAV,True,
XC304879,XC304879.wav,7.65,32000,1,WAV,True,
XC304931,XC304931.wav,11.36,32000,1,WAV,True,
XC305019,XC305019.wav,2.37,32000,1,WAV,True,
XC305020,XC305020.wav,1.67,32000,1,WAV,True,
XC305022,XC305022.wav,1.99,32000,1,WAV,True,
XC305023,XC305023.wav,1.79,32000,1,WAV,True,
XC305276,XC305276.wav,1.95,32000,1,WAV,True,
XC305762,XC305762.wav,24.56,32000,1,WAV,True,
XC305798,XC305798.wav,24.3,32000,1,WAV,True,
XC305799,XC305799.wav,27.6,32000,1,WAV,True,
XC305888,XC305888.wav,264.38,32000,1,WAV,True,
XC305896,XC305896.wav,554.05,32000,1,WAV,True,
XC306127,XC306127.wav,54.31,32000,1,WAV,True,
XC306142,XC306142.wav,39.38,32000,1,WAV,True,
XC306144,XC306144.wav,8.71,32000,1,WAV,True,
XC306327,XC306327.wav,9.11,32000,1,WAV,True,
XC306348,XC306348.wav,366.4,32000,1,WAV,True,
XC306351,XC306351.wav,56.26,32000,1,WAV,True,
XC306387,XC306387.wav,39.34,32000,1,WAV,True,
XC306388,XC306388.wav,73.82,32000,1,WAV,True,
XC306410,XC306410.wav,118.96,32000,1,WAV,True,
XC306438,XC306438.wav,24.66,32000,1,WAV,True,
XC306498,XC306498.wav,51.63,32000,1,WAV,True,
XC306584,XC306584.wav,3.42,32000,1,WAV,True,
XC306680,XC306680.wav,43.95,32000,1,WAV,True,
XC306856,XC306856.wav,19.03,32000,1,WAV,True,
XC307016,XC307016.wav,6.75,32000,1,WAV,True,
XC307295,XC307295.wav,20.83,32000,1,WAV,True,
XC307445,XC307445.wav,13.76,32000,1,WAV,True,
XC307484,XC307484.wav,54.65,32000,1,WAV,True,
XC307686,XC307686.wav,108.66,32000,1,WAV,True,
XC307817,XC307817.wav,53.68,32000,1,WAV,True,
XC307863,XC307863.wav,55.95,32000,1,WAV,True,
XC308017,XC308017.wav,63.13,32000,1,WAV,True,
XC308295,XC308295.wav,105.69,32000,1,WAV,True,
XC308302,XC308302.wav,9.79,32000,1,WAV,True,
XC308404,XC308404.wav,14.87,32000,1,WAV,True,
XC308434,XC308434.wav,5.15,32000,1,WAV,True,
XC308474,XC308474.wav,3.54,32000,1,WAV,True,
XC308580,XC308580.wav,32.6,32000,1,WAV,True,
XC308711,XC308711.wav,29.78,32000,1,WAV,True,
XC308712,XC308712.wav,16.94,32000,1,WAV,True,
XC308762,XC308762.wav,48.3,32000,1,WAV,True,
XC309039,XC309039.wav,24.93,32000,1,WAV,True,
XC309042,XC309042.wav,12.16,32000,1,WAV,True,
XC309043,XC309043.wav,7.86,32000,1,WAV,True,
XC309194,XC309194.wav,17.63,32000,1,WAV,True,
XC309315,XC309315.wav,2.15,32000,1,WAV,True,
XC309318,XC309318.wav,108.67,32000,1,WAV,True,
XC309321,XC309321.wav,52.21,32000,1,WAV,True,
XC309322,XC309322.wav,17.81,32000,1,WAV,True,
XC309325,XC309325.wav,28.88,32000,1,WAV,True,
XC309326,XC309326.wav,27.58,32000,1,WAV,True,
XC309337,XC309337.wav,80.75,32000,1,WAV,True,
XC309454,XC309454.wav,2.02,32000,1,WAV,True,
XC309534,XC309534.wav,19.72,32000,1,WAV,True,
XC309636,XC309636.wav,24.89,32000,1,WAV,True,
XC309641,XC309641.wav,7.49,32000,1,WAV,True,
XC309672,XC309672.wav,3.13,32000,1,WAV,True,
XC309697,XC309697.wav,93.6,32000,1,WAV,True,
XC309889,XC309889.wav,44.38,32000,1,WAV,True,
XC309923,XC309923.wav,188.73,32000,1,WAV,True,
XC309926,XC309926.wav,66.14,32000,1,WAV,True,
XC309928,XC309928.wav,33.39,32000,1,WAV,True,
XC309931,XC309931.wav,18.46,32000,1,WAV,True,
XC309933,XC309933.wav,38.08,32000,1,WAV,True,
XC309994,XC309994.wav,22.77,32000,1,WAV,True,
XC309995,XC309995.wav,10.26,32000,1,WAV,True,
XC309996,XC309996.wav,5.22,32000,1,WAV,True,
XC309997,XC309997.wav,11.47,32000,1,WAV,True,
XC309998,XC309998.wav,35.2,32000,1,WAV,True,
XC310044,XC310044.wav,24.05,32000,1,WAV,True,
XC310045,XC310045.wav,11.71,32000,1,WAV,True,
XC310046,XC310046.wav,0.46,32000,1,WAV,True,
XC310047,XC310047.wav,4.41,32000,1,WAV,True,
XC31010,XC31010.wav,39.76,32000,1,WAV,True,
XC31011,XC31011.wav,20.74,32000,1,WAV,True,
XC31012,XC31012.wav,66.77,32000,1,WAV,True,
XC310198,XC310198.wav,62.84,32000,1,WAV,True,
XC310199,XC310199.wav,35.22,32000,1,WAV,True,
XC310200,XC310200.wav,78.55,32000,1,WAV,True,
XC31023,XC31023.wav,21.59,32000,1,WAV,True,
XC310243,XC310243.wav,6.93,32000,1,WAV,True,
XC310256,XC310256.wav,26.21,32000,1,WAV,True,
XC310262,XC310262.wav,25.48,32000,1,WAV,True,
XC31031,XC31031.wav,4.5,32000,1,WAV,True,
XC31047,XC31047.wav,13.57,32000,1,WAV,True,
XC31049,XC31049.wav,5.46,32000,1,WAV,True,
XC31060,XC31060.wav,53.86,32000,1,WAV,True,
XC310670,XC310670.wav,13.5,32000,1,WAV,True,
XC310840,XC310840.wav,23.04,32000,1,WAV,True,
XC310909,XC310909.wav,0.71,32000,1,WAV,True,
XC310933,XC310933.wav,5.8,32000,1,WAV,True,
XC311050,XC311050.wav,20.32,32000,1,WAV,True,
XC311051,XC311051.wav,193.2,32000,1,WAV,True,
XC311053,XC311053.wav,219.6,32000,1,WAV,True,
XC31114,XC31114.wav,19.22,32000,1,WAV,True,
XC31116,XC31116.wav,1.9,32000,1,WAV,True,
XC31117,XC31117.wav,3.9,32000,1,WAV,True,
XC31123,XC31123.wav,68.3,32000,1,WAV,True,
XC31124,XC31124.wav,14.91,32000,1,WAV,True,
XC31125,XC31125.wav,32.52,32000,1,WAV,True,
XC31126,XC31126.wav,28.72,32000,1,WAV,True,
XC31127,XC31127.wav,5.36,32000,1,WAV,True,
XC31128,XC31128.wav,50.28,32000,1,WAV,True,
XC311563,XC311563.wav,16.64,32000,1,WAV,True,
XC311564,XC311564.wav,23.22,32000,1,WAV,True,
XC311622,XC311622.wav,25.02,32000,1,WAV,True,
XC311623,XC311623.wav,18.17,32000,1,WAV,True,
XC311624,XC311624.wav,15.82,32000,1,WAV,True,
XC31180,XC31180.wav,71.25,32000,1,WAV,True,
XC311813,XC311813.wav,31.92,32000,1,WAV,True,
XC311816,XC311816.wav,59.74,32000,1,WAV,True,
XC311850,XC311850.wav,11.05,32000,1,WAV,True,
XC311852,XC311852.wav,38.47,32000,1,WAV,True,
XC311958,XC311958.wav,6.43,32000,1,WAV,True,
XC311959,XC311959.wav,9.87,32000,1,WAV,True,
XC31202,XC31202.wav,2.64,32000,1,WAV,True,
XC31203,XC31203.wav,14.32,32000,1,WAV,True,
XC31204,XC31204.wav,7.8,32000,1,WAV,True,
XC31205,XC31205.wav,7.46,32000,1,WAV,True,
XC31206,XC31206.wav,5.46,32000,1,WAV,True,
XC312212,XC312212.wav,21.24,32000,1,WAV,True,
XC312258,XC312258.wav,70.29,32000,1,WAV,True,
XC312529,XC312529.wav,33.02,32000,1,WAV,True,
XC312705,XC312705.wav,8.85,32000,1,WAV,True,
XC312710,XC312710.wav,8.08,32000,1,WAV,True,
XC312718,XC312718.wav,37.84,32000,1,WAV,True,
XC312752,XC312752.wav,299.7,32000,1,WAV,True,
XC312946,XC312946.wav,96.51,32000,1,WAV,True,
XC312954,XC312954.wav,24.38,32000,1,WAV,True,
XC313062,XC313062.wav,6.43,32000,1,WAV,True,
XC313063,XC313063.wav,8.22,32000,1,WAV,True,
XC313064,XC313064.wav,9.0,32000,1,WAV,True,
XC313065,XC313065.wav,78.66,32000,1,WAV,True,
XC31308,XC31308.wav,68.6,32000,1,WAV,True,
XC31312,XC31312.wav,27.39,32000,1,WAV,True,
XC31313,XC31313.wav,8.96,32000,1,WAV,True,
XC31314,XC31314.wav,21.0,32000,1,WAV,True,
XC31315,XC31315.wav,49.55,32000,1,WAV,True,
XC313156,XC313156.wav,86.53,32000,1,WAV,True,
XC31316,XC31316.wav,73.89,32000,1,WAV,True,
XC313166,XC313166.wav,29.65,32000,1,WAV,True,
XC313220,XC313220.wav,26.38,32000,1,WAV,True,
XC313272,XC313272.wav,7.38,32000,1,WAV,True,
XC313273,XC313273.wav,22.75,32000,1,WAV,True,
XC313351,XC313351.wav,33.14,32000,1,WAV,True,
XC313352,XC313352.wav,11.6,32000,1,WAV,True,
XC313353,XC313353.wav,33.36,32000,1,WAV,True,
XC313387,XC313387.wav,35.49,32000,1,WAV,True,
XC313418,XC313418.wav,34.85,32000,1,WAV,True,
XC313463,XC313463.wav,22.51,32000,1,WAV,True,
XC313464,XC313464.wav,43.92,32000,1,WAV,True,
XC313482,XC313482.wav,98.85,32000,1,WAV,True,
XC313507,XC313507.wav,45.6,32000,1,WAV,True,
XC313532,XC313532.wav,20.93,32000,1,WAV,True,
XC313533,XC313533.wav,5.23,32000,1,WAV,True,
XC313534,XC313534.wav,67.66,32000,1,WAV,True,
XC313677,XC313677.wav,12.64,32000,1,WAV,True,
XC313678,XC313678.wav,40.03,32000,1,WAV,True,
XC313679,XC313679.wav,13.84,32000,1,WAV,True,
XC313680,XC313680.wav,9.98,32000,1,WAV,True,
XC313681,XC313681.wav,14.69,32000,1,WAV,True,
XC313736,XC313736.wav,61.39,32000,1,WAV,True,
XC313737,XC313737.wav,43.34,32000,1,WAV,True,
XC313739,XC313739.wav,11.89,32000,1,WAV,True,
XC313741,XC313741.wav,14.16,32000,1,WAV,True,
XC313760,XC313760.wav,47.04,32000,1,WAV,True,
XC313762,XC313762.wav,26.75,32000,1,WAV,True,
XC313866,XC313866.wav,6.5,32000,1,WAV,True,
XC313870,XC313870.wav,44.05,32000,1,WAV,True,
XC313871,XC313871.wav,38.61,32000,1,WAV,True,
XC313877,XC313877.wav,58.51,32000,1,WAV,True,
XC314086,XC314086.wav,49.92,32000,1,WAV,True,
XC314099,XC314099.wav,11.59,32000,1,WAV,True,
XC314138,XC314138.wav,17.53,32000,1,WAV,True,
XC314228,XC314228.wav,33.52,32000,1,WAV,True,
XC314298,XC314298.wav,28.88,32000,1,WAV,True,
XC314301,XC314301.wav,9.44,32000,1,WAV,True,
XC314413,XC314413.wav,60.35,32000,1,WAV,True,
XC314418,XC314418.wav,20.72,32000,1,WAV,True,
XC314525,XC314525.wav,7.33,32000,1,WAV,True,
XC314647,XC314647.wav,2.0,32000,1,WAV,True,
XC314681,XC314681.wav,148.26,32000,1,WAV,True,
XC31481,XC31481.wav,15.05,32000,1,WAV,True,
XC314839,XC314839.wav,10.18,32000,1,WAV,True,
XC314840,XC314840.wav,16.94,32000,1,WAV,True,
XC314874,XC314874.wav,13.49,32000,1,WAV,True,
XC314875,XC314875.wav,11.01,32000,1,WAV,True,
XC314923,XC314923.wav,5.94,32000,1,WAV,True,
XC314933,XC314933.wav,21.49,32000,1,WAV,True,
XC314950,XC314950.wav,43.34,32000,1,WAV,True,
XC315082,XC315082.wav,24.1,32000,1,WAV,True,
XC315083,XC315083.wav,23.6,32000,1,WAV,True,
XC315084,XC315084.wav,43.42,32000,1,WAV,True,
XC315101,XC315101.wav,93.76,32000,1,WAV,True,
XC315204,XC315204.wav,95.18,32000,1,WAV,True,
XC315210,XC315210.wav,2.0,32000,1,WAV,True,
XC315228,XC315228.wav,85.03,32000,1,WAV,True,
XC315277,XC315277.wav,106.88,32000,1,WAV,True,
XC315279,XC315279.wav,24.94,32000,1,WAV,True,
XC315291,XC315291.wav,2.25,32000,1,WAV,True,
XC315294,XC315294.wav,20.45,32000,1,WAV,True,
XC315295,XC315295.wav,25.89,32000,1,WAV,True,
XC315299,XC315299.wav,27.71,32000,1,WAV,True,
XC315312,XC315312.wav,40.19,32000,1,WAV,True,
XC315314,XC315314.wav,96.35,32000,1,WAV,True,
XC315359,XC315359.wav,28.95,32000,1,WAV,True,
XC315463,XC315463.wav,6.53,32000,1,WAV,True,
XC315579,XC315579.wav,38.12,32000,1,WAV,True,
XC315598,XC315598.wav,11.68,32000,1,WAV,True,
XC315610,XC315610.wav,374.6,32000,1,WAV,True,
XC315688,XC315688.wav,33.81,32000,1,WAV,True,
XC315704,XC315704.wav,58.75,32000,1,WAV,True,
XC315711,XC315711.wav,7.13,32000,1,WAV,True,
XC315747,XC315747.wav,15.26,32000,1,WAV,True,
XC315750,XC315750.wav,6.37,32000,1,WAV,True,
XC315755,XC315755.wav,90.45,32000,1,WAV,True,
XC315756,XC315756.wav,16.64,32000,1,WAV,True,
XC315780,XC315780.wav,16.85,32000,1,WAV,True,
XC316009,XC316009.wav,17.2,32000,1,WAV,True,
XC316044,XC316044.wav,38.39,32000,1,WAV,True,
XC316102,XC316102.wav,85.03,32000,1,WAV,True,
XC316162,XC316162.wav,11.42,32000,1,WAV,True,
XC316228,XC316228.wav,2.88,32000,1,WAV,True,
XC316287,XC316287.wav,5.66,32000,1,WAV,True,
XC316302,XC316302.wav,36.27,32000,1,WAV,True,
XC316436,XC316436.wav,148.48,32000,1,WAV,True,
XC316666,XC316666.wav,29.22,32000,1,WAV,True,
XC316667,XC316667.wav,83.66,32000,1,WAV,True,
XC31670,XC31670.wav,4.13,32000,1,WAV,True,
XC316720,XC316720.wav,71.63,32000,1,WAV,True,
XC316998,XC316998.wav,25.63,32000,1,WAV,True,
XC317040,XC317040.wav,18.06,32000,1,WAV,True,
XC317079,XC317079.wav,50.73,32000,1,WAV,True,
XC317084,XC317084.wav,24.4,32000,1,WAV,True,
XC317112,XC317112.wav,244.83,32000,1,WAV,True,
XC317114,XC317114.wav,49.9,32000,1,WAV,True,
XC317205,XC317205.wav,27.35,32000,1,WAV,True,
XC317206,XC317206.wav,4.17,32000,1,WAV,True,
XC317245,XC317245.wav,36.14,32000,1,WAV,True,
XC317288,XC317288.wav,9.26,32000,1,WAV,True,
XC317472,XC317472.wav,26.91,32000,1,WAV,True,
XC317542,XC317542.wav,46.85,32000,1,WAV,True,
XC317544,XC317544.wav,28.64,32000,1,WAV,True,
XC317727,XC317727.wav,85.94,32000,1,WAV,True,
XC317728,XC317728.wav,168.39,32000,1,WAV,True,
XC317729,XC317729.wav,69.36,32000,1,WAV,True,
XC317730,XC317730.wav,101.86,32000,1,WAV,True,
XC317757,XC317757.wav,2.27,32000,1,WAV,True,
XC317864,XC317864.wav,42.5,32000,1,WAV,True,
XC317903,XC317903.wav,11.06,32000,1,WAV,True,
XC317904,XC317904.wav,59.31,32000,1,WAV,True,
XC317961,XC317961.wav,10.83,32000,1,WAV,True,
XC317972,XC317972.wav,6.16,32000,1,WAV,True,
XC318001,XC318001.wav,28.92,32000,1,WAV,True,
XC318014,XC318014.wav,37.87,32000,1,WAV,True,
XC318019,XC318019.wav,129.6,32000,1,WAV,True,
XC318131,XC318131.wav,50.59,32000,1,WAV,True,
XC318152,XC318152.wav,7.52,32000,1,WAV,True,
XC318261,XC318261.wav,68.34,32000,1,WAV,True,
XC318283,XC318283.wav,8.21,32000,1,WAV,True,
XC318331,XC318331.wav,50.3,32000,1,WAV,True,
XC318332,XC318332.wav,114.1,32000,1,WAV,True,
XC318349,XC318349.wav,17.66,32000,1,WAV,True,
XC318350,XC318350.wav,42.43,32000,1,WAV,True,
XC318365,XC318365.wav,49.92,32000,1,WAV,True,
XC318444,XC318444.wav,30.43,32000,1,WAV,True,
XC318456,XC318456.wav,54.75,32000,1,WAV,True,
XC318459,XC318459.wav,62.45,32000,1,WAV,True,
XC318488,XC318488.wav,11.62,32000,1,WAV,True,
XC318677,XC318677.wav,49.95,32000,1,WAV,True,
XC318680,XC318680.wav,9.97,32000,1,WAV,True,
XC318748,XC318748.wav,12.58,32000,1,WAV,True,
XC318808,XC318808.wav,42.82,32000,1,WAV,True,
XC318899,XC318899.wav,14.86,32000,1,WAV,True,
XC318915,XC318915.wav,220.03,32000,1,WAV,True,
XC319017,XC319017.wav,6.28,32000,1,WAV,True,
XC319022,XC319022.wav,137.84,32000,1,WAV,True,
XC319024,XC319024.wav,101.24,32000,1,WAV,True,
XC319181,XC319181.wav,32.72,32000,1,WAV,True,
XC319246,XC319246.wav,51.98,32000,1,WAV,True,
XC319372,XC319372.wav,24.45,32000,1,WAV,True,
XC319430,XC319430.wav,16.46,32000,1,WAV,True,
XC319431,XC319431.wav,41.21,32000,1,WAV,True,
XC319516,XC319516.wav,31.74,32000,1,WAV,True,
XC319716,XC319716.wav,15.25,32000,1,WAV,True,
XC319721,XC319721.wav,19.23,32000,1,WAV,True,
XC319722,XC319722.wav,29.79,32000,1,WAV,True,
XC319836,XC319836.wav,496.01,32000,1,WAV,True,
XC319839,XC319839.wav,34.48,32000,1,WAV,True,
XC319844,XC319844.wav,35.33,32000,1,WAV,True,
XC319908,XC319908.wav,2.32,32000,1,WAV,True,
XC319937,XC319937.wav,14.18,32000,1,WAV,True,
XC319938,XC319938.wav,20.88,32000,1,WAV,True,
XC320057,XC320057.wav,9.47,32000,1,WAV,True,
XC320099,XC320099.wav,9.34,32000,1,WAV,True,
XC32024,XC32024.wav,17.7,32000,1,WAV,True,
XC320269,XC320269.wav,11.67,32000,1,WAV,True,
XC320357,XC320357.wav,15.12,32000,1,WAV,True,
XC320361,XC320361.wav,104.8,32000,1,WAV,True,
XC320376,XC320376.wav,27.1,32000,1,WAV,True,
XC320377,XC320377.wav,122.98,32000,1,WAV,True,
XC320383,XC320383.wav,27.18,32000,1,WAV,True,
XC320472,XC320472.wav,22.05,32000,1,WAV,True,
XC320485,XC320485.wav,69.84,32000,1,WAV,True,
XC320488,XC320488.wav,95.02,32000,1,WAV,True,
XC320503,XC320503.wav,14.19,32000,1,WAV,True,
XC320578,XC320578.wav,5.81,32000,1,WAV,True,
XC320711,XC320711.wav,420.11,32000,1,WAV,True,
XC320720,XC320720.wav,7.43,32000,1,WAV,True,
XC320846,XC320846.wav,26.12,32000,1,WAV,True,
XC320886,XC320886.wav,12.91,32000,1,WAV,True,
XC321208,XC321208.wav,13.76,32000,1,WAV,True,
XC321212,XC321212.wav,122.03,32000,1,WAV,True,
XC321344,XC321344.wav,40.24,32000,1,WAV,True,
XC321389,XC321389.wav,31.73,32000,1,WAV,True,
XC321397,XC321397.wav,117.64,32000,1,WAV,True,
XC321497,XC321497.wav,37.07,32000,1,WAV,True,
XC321529,XC321529.wav,11.82,32000,1,WAV,True,
XC321550,XC321550.wav,33.3,32000,1,WAV,True,
XC321551,XC321551.wav,9.3,32000,1,WAV,True,
XC321552,XC321552.wav,6.9,32000,1,WAV,True,
XC321631,XC321631.wav,282.89,32000,1,WAV,True,
XC321636,XC321636.wav,36.26,32000,1,WAV,True,
XC321638,XC321638.wav,42.86,32000,1,WAV,True,
XC321692,XC321692.wav,69.98,32000,1,WAV,True,
XC321715,XC321715.wav,32.08,32000,1,WAV,True,
XC321729,XC321729.wav,6.84,32000,1,WAV,True,
XC321730,XC321730.wav,14.55,32000,1,WAV,True,
XC321731,XC321731.wav,41.53,32000,1,WAV,True,
XC321732,XC321732.wav,13.3,32000,1,WAV,True,
XC321761,XC321761.wav,5.13,32000,1,WAV,True,
XC321768,XC321768.wav,8.74,32000,1,WAV,True,
XC321814,XC321814.wav,91.68,32000,1,WAV,True,
XC321817,XC321817.wav,32.29,32000,1,WAV,True,
XC32182,XC32182.wav,14.75,32000,1,WAV,True,
XC32183,XC32183.wav,10.89,32000,1,WAV,True,
XC32184,XC32184.wav,9.04,32000,1,WAV,True,
XC322227,XC322227.wav,37.78,32000,1,WAV,True,
XC322292,XC322292.wav,33.17,32000,1,WAV,True,
XC322426,XC322426.wav,102.27,32000,1,WAV,True,
XC322444,XC322444.wav,23.66,32000,1,WAV,True,
XC322478,XC322478.wav,143.71,32000,1,WAV,True,
XC322479,XC322479.wav,57.44,32000,1,WAV,True,
XC322480,XC322480.wav,38.37,32000,1,WAV,True,
XC322481,XC322481.wav,12.21,32000,1,WAV,True,
XC322488,XC322488.wav,23.62,32000,1,WAV,True,
XC322490,XC322490.wav,1.26,32000,1,WAV,True,
XC322601,XC322601.wav,57.89,32000,1,WAV,True,
XC322604,XC322604.wav,216.19,32000,1,WAV,True,
XC322605,XC322605.wav,6.14,32000,1,WAV,True,
XC322609,XC322609.wav,36.7,32000,1,WAV,True,
XC322611,XC322611.wav,42.0,32000,1,WAV,True,
XC322618,XC322618.wav,36.34,32000,1,WAV,True,
XC322621,XC322621.wav,6.85,32000,1,WAV,True,
XC322623,XC322623.wav,25.26,32000,1,WAV,True,
XC322626,XC322626.wav,181.9,32000,1,WAV,True,
XC322630,XC322630.wav,4.13,32000,1,WAV,True,
XC322633,XC322633.wav,20.0,32000,1,WAV,True,
XC322635,XC322635.wav,29.71,32000,1,WAV,True,
XC322637,XC322637.wav,26.69,32000,1,WAV,True,
XC322639,XC322639.wav,27.79,32000,1,WAV,True,
XC322763,XC322763.wav,38.06,32000,1,WAV,True,
XC323143,XC323143.wav,222.8,32000,1,WAV,True,
XC323185,XC323185.wav,71.74,32000,1,WAV,True,
XC323193,XC323193.wav,102.9,32000,1,WAV,True,
XC323200,XC323200.wav,109.68,32000,1,WAV,True,
XC323220,XC323220.wav,8.9,32000,1,WAV,True,
XC323246,XC323246.wav,38.22,32000,1,WAV,True,
XC323253,XC323253.wav,69.5,32000,1,WAV,True,
XC323308,XC323308.wav,8.74,32000,1,WAV,True,
XC323471,XC323471.wav,32.05,32000,1,WAV,True,
XC323472,XC323472.wav,102.28,32000,1,WAV,True,
XC323474,XC323474.wav,116.05,32000,1,WAV,True,
XC323476,XC323476.wav,219.36,32000,1,WAV,True,
XC323488,XC323488.wav,95.95,32000,1,WAV,True,
XC323704,XC323704.wav,40.94,32000,1,WAV,True,
XC323974,XC323974.wav,17.66,32000,1,WAV,True,
XC323975,XC323975.wav,208.66,32000,1,WAV,True,
XC323977,XC323977.wav,98.59,32000,1,WAV,True,
XC323979,XC323979.wav,39.31,32000,1,WAV,True,
XC323981,XC323981.wav,46.03,32000,1,WAV,True,
XC324243,XC324243.wav,48.64,32000,1,WAV,True,
XC324272,XC324272.wav,181.5,32000,1,WAV,True,
XC324278,XC324278.wav,20.35,32000,1,WAV,True,
XC324344,XC324344.wav,18.07,32000,1,WAV,True,
XC324394,XC324394.wav,30.99,32000,1,WAV,True,
XC324402,XC324402.wav,2.93,32000,1,WAV,True,
XC324443,XC324443.wav,7.23,32000,1,WAV,True,
XC324448,XC324448.wav,29.61,32000,1,WAV,True,
XC324480,XC324480.wav,133.93,32000,1,WAV,True,
XC324483,XC324483.wav,183.56,32000,1,WAV,True,
XC324485,XC324485.wav,3.76,32000,1,WAV,True,
XC324488,XC324488.wav,8.16,32000,1,WAV,True,
XC324491,XC324491.wav,164.35,32000,1,WAV,True,
XC324495,XC324495.wav,57.36,32000,1,WAV,True,
XC324505,XC324505.wav,14.85,32000,1,WAV,True,
XC324509,XC324509.wav,6.61,32000,1,WAV,True,
XC324558,XC324558.wav,9.1,32000,1,WAV,True,
XC324577,XC324577.wav,11.68,32000,1,WAV,True,
XC324581,XC324581.wav,38.24,32000,1,WAV,True,
XC324820,XC324820.wav,20.42,32000,1,WAV,True,
XC324865,XC324865.wav,52.35,32000,1,WAV,True,
XC324946,XC324946.wav,116.53,32000,1,WAV,True,
XC324947,XC324947.wav,59.86,32000,1,WAV,True,
XC324986,XC324986.wav,58.59,32000,1,WAV,True,
XC324996,XC324996.wav,8.08,32000,1,WAV,True,
XC325000,XC325000.wav,63.62,32000,1,WAV,True,
XC325013,XC325013.wav,7.68,32000,1,WAV,True,
XC325093,XC325093.wav,87.07,32000,1,WAV,True,
XC325094,XC325094.wav,34.06,32000,1,WAV,True,
XC325096,XC325096.wav,6.27,32000,1,WAV,True,
XC325098,XC325098.wav,40.93,32000,1,WAV,True,
XC325137,XC325137.wav,59.02,32000,1,WAV,True,
XC325191,XC325191.wav,31.92,32000,1,WAV,True,
XC32520,XC32520.wav,35.04,32000,1,WAV,True,
XC325225,XC325225.wav,17.12,32000,1,WAV,True,
XC325229,XC325229.wav,10.97,32000,1,WAV,True,
XC325262,XC325262.wav,94.9,32000,1,WAV,True,
XC325263,XC325263.wav,12.82,32000,1,WAV,True,
XC325266,XC325266.wav,23.14,32000,1,WAV,True,
XC325267,XC325267.wav,88.18,32000,1,WAV,True,
XC325321,XC325321.wav,10.09,32000,1,WAV,True,
XC325322,XC325322.wav,46.04,32000,1,WAV,True,
XC325344,XC325344.wav,12.77,32000,1,WAV,True,
XC325347,XC325347.wav,48.75,32000,1,WAV,True,
