recording_id,status,reason
XC388269,success,
XC388404,success,
XC388493,success,
XC388494,success,
XC388495,success,
XC388500,success,
XC388592,success,
XC388596,success,
XC388611,success,
XC388682,success,
XC388685,success,
XC388693,success,
XC388694,success,
XC388707,success,
XC388764,success,
XC389096,success,
XC389235,success,
XC389252,success,
XC389300,success,
XC389303,success,
XC389428,success,
XC389434,success,
XC389493,success,
XC389498,success,
XC389693,success,
XC389920,success,
XC389960,success,
XC389961,success,
XC389967,success,
XC389979,success,
XC389982,success,
XC389995,success,
XC390105,success,
XC390183,success,
XC390185,success,
XC390189,success,
XC390276,success,
XC390279,success,
XC390284,success,
XC390471,success,
XC390592,success,
XC390598,success,
XC390608,success,
XC390824,success,
XC390825,success,
XC390830,success,
XC390831,success,
XC390881,success,
XC390887,success,
XC390940,success,
XC390941,success,
XC391090,success,
XC391155,success,
XC391156,success,
XC391157,success,
XC391158,success,
XC391566,success,
XC391570,success,
XC391843,success,
XC392231,success,
XC392266,success,
XC392267,success,
XC392814,success,
XC392842,success,
XC392962,success,
XC392963,success,
XC393068,success,
XC393129,success,
XC393130,success,
XC393299,success,
XC393498,success,
XC393735,success,
XC393857,success,
XC394059,success,
XC394107,success,
XC394110,success,
XC394310,success,
XC394526,success,
XC394527,success,
XC394528,success,
XC394529,success,
XC394737,success,
XC394751,success,
XC394763,success,
XC394834,success,
XC394835,success,
XC394892,success,
XC395154,skipped,too short (0.75s)
XC395155,skipped,too short (0.95s)
XC395194,success,
XC395196,success,
XC396159,success,
XC396272,success,
XC396392,success,
XC396690,success,
XC397584,success,
XC398300,success,
XC398356,success,
XC398477,success,
XC399014,success,
XC399368,success,
XC399828,success,
XC399946,success,
XC400100,success,
XC400542,success,
XC400852,success,
XC400968,success,
XC401018,success,
XC402349,success,
XC402596,success,
XC403004,success,
XC403005,success,
XC403112,success,
XC404311,success,
XC404412,success,
XC404418,success,
XC404504,success,
XC404505,success,
XC404628,success,
XC404715,success,
XC404839,success,
XC404968,success,
XC405617,success,
XC405771,success,
XC406151,success,
XC406160,success,
XC406211,success,
XC406251,success,
XC406258,success,
XC406300,success,
XC406326,success,
XC406522,success,
XC406523,success,
XC406526,success,
XC406662,success,
XC406871,success,
XC406876,success,
XC406990,success,
XC407152,success,
XC407173,success,
XC407644,success,
XC407819,success,
XC407827,success,
XC407924,success,
XC408110,success,
XC408876,success,
XC409062,success,
XC409609,success,
XC409610,success,
XC409818,success,
XC410604,success,
XC410888,success,
XC411047,success,
XC411318,success,
XC411457,success,
XC412205,success,
XC412672,success,
XC412707,success,
XC412909,success,
XC413030,success,
XC413131,success,
XC413132,success,
XC413144,success,
XC413175,success,
XC413184,success,
XC413187,success,
XC413188,success,
XC413193,success,
XC413194,success,
XC413318,success,
XC413334,success,
XC413335,success,
XC413347,success,
XC413356,success,
XC413367,success,
XC413434,success,
XC413435,success,
XC413436,success,
XC413556,success,
XC413557,success,
XC413723,success,
XC413729,success,
XC413789,success,
XC413800,success,
XC413887,success,
XC414010,success,
XC414011,success,
XC414021,success,
XC414077,success,
XC414078,success,
XC414551,success,
XC414747,success,
XC414892,success,
XC414931,success,
XC415384,success,
XC415387,success,
XC415422,success,
XC415436,success,
XC415443,success,
XC415444,success,
XC415596,success,
XC415782,success,
XC415793,success,
XC415820,success,
XC415889,success,
XC416029,success,
XC416031,success,
XC416032,success,
XC416122,success,
XC416140,success,
XC416142,success,
XC416294,success,
XC416341,success,
XC416398,success,
XC416400,success,
XC416529,success,
XC416548,success,
XC416621,success,
XC416745,success,
XC416746,success,
XC416747,success,
XC416780,success,
XC416782,success,
XC416794,success,
XC416814,success,
XC416815,success,
XC416889,success,
XC417423,success,
XC417442,success,
XC417455,success,
XC417549,success,
XC417728,success,
XC417729,success,
XC417736,success,
XC417737,success,
XC417855,success,
XC417863,success,
XC417864,success,
XC417904,success,
XC417910,success,
XC417914,success,
XC417992,success,
XC417993,success,
XC418002,success,
XC418011,success,
XC418016,success,
XC418027,success,
XC418034,success,
XC418074,success,
XC418082,success,
XC418083,success,
XC418085,success,
XC418092,success,
XC418093,success,
XC418099,success,
XC418101,success,
XC418103,success,
XC418105,success,
XC418144,success,
XC418235,success,
XC418236,success,
XC418241,success,
XC418266,success,
XC418303,success,
XC418332,success,
XC418344,success,
XC418346,success,
XC418510,success,
XC418533,success,
XC418657,success,
XC418834,success,
XC418891,success,
XC418893,success,
XC418918,success,
XC419049,success,
XC419402,success,
XC419704,success,
XC419831,success,
XC419947,success,
XC419996,success,
XC420002,success,
XC420076,success,
XC420133,success,
XC420250,success,
XC420259,success,
XC420261,success,
XC420397,success,
XC420402,success,
XC420472,success,
XC420473,success,
XC420494,success,
XC420540,success,
XC420604,success,
XC420721,success,
XC420727,success,
XC420822,success,
XC420842,success,
XC420844,success,
XC420871,success,
XC420878,success,
XC420879,success,
XC420882,success,
XC420883,success,
XC420886,success,
XC420887,success,
XC420906,success,
XC420908,success,
XC420909,success,
XC420965,success,
XC421003,success,
XC421160,success,
XC421264,success,
XC421280,success,
XC421301,success,
XC421303,success,
XC421770,success,
XC421839,success,
XC421940,success,
XC422147,success,
XC422148,success,
XC422421,success,
XC422424,success,
XC422943,success,
XC423322,success,
XC423357,success,
XC423449,success,
XC423524,success,
XC423591,success,
XC423687,success,
XC423997,success,
XC424139,success,
XC424140,success,
XC424738,success,
XC424786,success,
XC424789,success,
XC425120,success,
XC425131,success,
XC425498,success,
XC425505,success,
XC425567,success,
XC425583,success,
XC425775,success,
XC425793,success,
XC425944,success,
XC426167,success,
XC426201,success,
XC426243,success,
XC426297,success,
XC426298,success,
XC427139,success,
XC427140,success,
XC428282,success,
XC428338,success,
XC428342,success,
XC428384,success,
XC428385,success,
XC428425,success,
XC428495,success,
XC428701,success,
XC428726,success,
XC428729,success,
XC428734,success,
XC428762,success,
XC428772,success,
XC428782,success,
XC429022,success,
XC429239,success,
XC429266,success,
XC430015,success,
XC430726,success,
XC430783,success,
XC430811,success,
XC431030,success,
XC431032,skipped,silent audio
XC431186,skipped,silent audio
XC431633,success,
XC431957,success,
XC432092,success,
XC432334,success,
XC433031,success,
XC433032,success,
XC433094,success,
XC433166,success,
XC433223,success,
XC433231,success,
XC433239,success,
XC433389,success,
XC433813,success,
XC434359,success,
XC43470,success,
XC435478,success,
XC435493,success,
XC435715,success,
XC435717,success,
XC436641,success,
XC436808,success,
XC436809,success,
XC436810,success,
XC436811,success,
XC436820,success,
XC436986,success,
XC436990,success,
XC437043,success,
XC437510,success,
XC437593,success,
XC438159,success,
XC438455,success,
XC439885,success,
XC439886,success,
XC439892,success,
XC439893,success,
XC439894,success,
XC440254,success,
XC440560,success,
XC440561,success,
XC440562,success,
XC440573,success,
XC440574,success,
XC440576,success,
XC440578,success,
XC440579,success,
XC440580,success,
XC440607,success,
XC440639,success,
XC441362,success,
XC441374,success,
XC441893,success,
XC441895,success,
XC441896,success,
XC442047,success,
XC442320,success,
XC442321,success,
XC442358,success,
XC442359,success,
XC442508,success,
XC442868,success,
XC442962,success,
XC443181,success,
XC443196,success,
XC443468,success,
XC443522,success,
XC443764,success,
XC443771,success,
XC443809,success,
XC443812,success,
XC444602,success,
XC444606,success,
XC444622,success,
XC444623,success,
XC444624,success,
XC444716,success,
XC444946,success,
XC444948,success,
XC445083,success,
XC445610,success,
XC445622,success,
XC445912,success,
XC446455,success,
XC446457,success,
XC446458,success,
XC446460,success,
XC446462,success,
XC446669,success,
XC446803,success,
XC446806,success,
XC446889,success,
XC446964,success,
XC447012,success,
XC447324,success,
XC447360,success,
XC447363,success,
XC447415,success,
XC448090,success,
XC448123,success,
XC448274,success,
XC448720,success,
XC448752,success,
XC448753,success,
XC448778,success,
XC448819,success,
XC448835,success,
XC448935,success,
XC448937,success,
XC448945,success,
XC449497,success,
XC449502,success,
XC449522,success,
XC449524,success,
XC449552,success,
XC449553,success,
XC450683,success,
XC450763,success,
XC450764,success,
XC450999,success,
XC451067,success,
XC451207,success,
XC451209,success,
XC451211,success,
XC451238,success,
XC451239,success,
XC451240,success,
XC451252,success,
XC451253,success,
XC451298,success,
XC451300,success,
XC451301,success,
XC451302,success,
XC451359,success,
XC451370,success,
XC451371,success,
XC451372,success,
XC451490,success,
XC451721,success,
XC451735,success,
XC451810,success,
XC451823,success,
XC451857,success,
XC451864,success,
XC451865,success,
XC451898,success,
XC452058,success,
XC452059,success,
XC452119,success,
XC452150,success,
XC452151,success,
XC452183,success,
XC452505,success,
XC452506,success,
XC452540,success,
XC452569,success,
XC452609,success,
XC452613,success,
XC452798,success,
XC452806,success,
XC452810,success,
XC452814,success,
XC452816,success,
XC452980,success,
XC453109,success,
XC453220,success,
XC453916,success,
XC453931,success,
XC453934,success,
XC453936,success,
XC453938,success,
XC453942,success,
XC453943,success,
XC453944,success,
XC454231,success,
XC454252,success,
XC454402,success,
XC454621,success,
XC45479,success,
XC45480,success,
XC45481,success,
XC454882,success,
XC455031,success,
XC455035,success,
XC455120,success,
XC455134,success,
XC456644,success,
XC456917,success,
XC457078,success,
XC457114,success,
XC457137,success,
XC457138,success,
XC457192,success,
XC457444,success,
XC458037,success,
XC459053,success,
XC459444,success,
XC459466,success,
XC459759,success,
XC459765,success,
XC460094,success,
XC460095,success,
XC460096,success,
XC460579,success,
XC460588,success,
XC460688,success,
XC460787,success,
XC460832,success,
XC460987,success,
XC461183,success,
XC461195,success,
XC461240,success,
XC461241,success,
XC461242,success,
XC461521,success,
XC461540,success,
XC462031,success,
XC462046,success,
XC462056,success,
XC462125,success,
XC462420,success,
XC462421,success,
XC462648,success,
XC462768,success,
XC462769,success,
XC462770,success,
XC462771,success,
XC463254,success,
XC463255,success,
XC463343,success,
XC463411,success,
XC463860,success,
XC464147,success,
XC464205,success,
XC464355,success,
XC464508,success,
XC464530,success,
XC464670,success,
XC464765,success,
XC464766,success,
XC464997,success,
XC464999,success,
XC465001,success,
XC465010,success,
XC465049,success,
XC465050,success,
XC465052,success,
XC465378,success,
XC465621,success,
XC465623,skipped,too long (748.40s)
XC465733,success,
XC466048,success,
XC466164,success,
XC466166,success,
XC466242,success,
XC466407,success,
XC466449,success,
XC466479,success,
XC46690,success,
XC46691,success,
XC466910,success,
XC466915,success,
XC466928,success,
XC467107,success,
XC467316,success,
XC467689,success,
XC467703,success,
XC467710,success,
XC467806,success,
XC46803,success,
XC468080,success,
XC468087,success,
XC468243,success,
XC468380,success,
XC468388,success,
XC468505,success,
XC468991,success,
XC469007,success,
XC469010,success,
XC469328,success,
XC469569,success,
XC469578,success,
XC469596,success,
XC469603,success,
XC469605,success,
XC469721,success,
XC469745,success,
XC469881,success,
XC469882,success,
XC469883,success,
XC469888,success,
XC469889,success,
XC470277,success,
XC470553,success,
XC470664,success,
XC470766,success,
XC470771,success,
XC470789,success,
XC470872,success,
XC470952,success,
XC470954,success,
XC471023,success,
XC471066,success,
XC471244,success,
XC471510,success,
XC471591,success,
XC471705,success,
XC471775,success,
XC471778,success,
XC472332,success,
XC472345,success,
XC473284,success,
XC473376,success,
XC473410,success,
XC473411,success,
XC473414,success,
XC473417,success,
XC473427,success,
XC473448,success,
XC473449,success,
XC473676,success,
XC473680,success,
XC473811,success,
XC473929,success,
XC474064,success,
XC474067,success,
XC474288,success,
XC474615,success,
XC474653,success,
XC474990,success,
XC475086,success,
XC475090,success,
XC475108,success,
XC475138,success,
XC475141,success,
XC475171,success,
XC475248,success,
XC475251,success,
XC475299,success,
XC475301,success,
XC475302,skipped,too long (891.90s)
XC475315,success,
XC475318,success,
XC475320,success,
XC475679,success,
XC475682,success,
XC475741,success,
XC475742,success,
XC475967,success,
XC476107,success,
XC476270,success,
XC476272,success,
XC476302,success,
XC476493,success,
XC476494,success,
XC476496,success,
XC476517,success,
XC476519,success,
XC476522,success,
XC476523,success,
XC476524,success,
XC476525,success,
XC476526,success,
XC476558,success,
XC476576,success,
XC477136,success,
XC477187,success,
XC477784,skipped,silent audio
XC477807,success,
XC477812,success,
XC477831,success,
XC477960,success,
XC478449,success,
XC478597,success,
XC478839,success,
XC479499,success,
XC479500,success,
XC479502,success,
XC479504,success,
XC479507,success,
XC479508,success,
XC479791,success,
XC479795,success,
XC479929,success,
XC479931,success,
XC480052,success,
XC480256,success,
XC48027,success,
XC48028,success,
XC48029,success,
XC480682,success,
XC480759,success,
XC480761,success,
XC480763,success,
XC480926,success,
XC481020,success,
XC481130,success,
XC481136,success,
XC481215,success,
XC481816,success,
XC481834,success,
XC481837,success,
XC481858,success,
XC481933,success,
XC481988,success,
XC482018,success,
XC482163,success,
XC482267,success,
XC482275,success,
XC482276,success,
XC482279,success,
XC482280,success,
XC482281,success,
XC482295,success,
XC482331,success,
XC482364,success,
XC482493,success,
XC482515,success,
XC482568,success,
XC482618,success,
XC482783,success,
XC482868,success,
XC482875,success,
XC483020,success,
XC483021,success,
XC483028,success,
XC483030,success,
XC483145,success,
XC483184,success,
XC483188,success,
XC483190,success,
XC483199,success,
XC483211,success,
XC483212,success,
XC483214,success,
XC483215,success,
XC483293,success,
XC483295,success,
XC483552,success,
XC483578,success,
XC483628,success,
XC483735,success,
XC483875,success,
XC484151,success,
XC48445,success,
XC48475,success,
XC484906,success,
XC485817,success,
XC485982,success,
XC485983,success,
XC485984,success,
XC48609,success,
XC486220,success,
XC486471,success,
XC486563,success,
XC486566,success,
XC486786,success,
XC486798,success,
XC486800,success,
XC486855,success,
XC486856,success,
XC486857,success,
XC486858,success,
XC486859,success,
XC486860,success,
XC487219,success,
XC487497,success,
XC487832,success,
XC489429,success,
XC490385,success,
XC490386,success,
XC490508,success,
XC490518,success,
XC490521,success,
XC490934,success,
XC490936,success,
XC491073,success,
XC491598,success,
XC491610,success,
XC491629,success,
XC491631,success,
XC491632,success,
XC491633,success,
XC491634,success,
XC491635,success,
XC492146,success,
XC492147,success,
XC492246,success,
XC492291,success,
XC492384,success,
XC492406,success,
XC493058,success,
XC493266,success,
XC493267,success,
XC493268,success,
XC493338,success,
XC493365,success,
XC493469,success,
XC493470,success,
XC493543,success,
XC493544,success,
XC493888,success,
XC494032,success,
XC494351,success,
XC494405,success,
XC494421,success,
XC494579,success,
XC494993,success,
XC494996,success,
XC495007,success,
XC495169,success,
XC495177,success,
XC495178,success,
XC495179,success,
XC495180,success,
XC495181,success,
XC495182,success,
XC495188,success,
XC495191,success,
XC495244,success,
XC495252,success,
XC495327,success,
XC495411,success,
XC495420,success,
XC495474,success,
XC496109,success,
XC496280,success,
XC496354,success,
XC496355,success,
XC497156,success,
XC497300,success,
XC497429,success,
XC497492,success,
XC497494,success,
XC497796,success,
XC498161,success,
XC498255,success,
XC498256,success,
XC498643,success,
XC498644,success,
XC498645,success,
XC499322,success,
XC499324,success,
XC499561,success,
XC500093,success,
XC500125,success,
XC500139,success,
XC500350,success,
XC500351,success,
XC500354,success,
XC501250,success,
XC501251,success,
XC501252,success,
XC501253,success,
XC501257,success,
XC501258,success,
XC501259,success,
XC501260,success,
XC501261,success,
XC501262,success,
XC501459,success,
XC501464,success,
XC501766,success,
XC501895,success,
XC502311,success,
XC502313,success,
XC502505,success,
XC502629,success,
XC503144,success,
XC503186,success,
XC503191,success,
XC503194,success,
XC504005,success,
XC504006,success,
XC504150,success,
XC504196,success,
XC50586,success,
XC50587,success,
XC50588,success,
XC50589,success,
XC50590,success,
XC50591,success,
XC50592,success,
XC50593,success,
XC50594,success,
XC50595,success,
XC50596,success,
XC50597,success,
XC50598,success,
XC50599,success,
XC50600,success,
XC50601,success,
XC50602,success,
XC50603,success,
XC50604,success,
XC50605,success,
XC50606,success,
XC50607,success,
XC50608,success,
XC50609,success,
XC50610,success,
XC50661,success,
XC51318,success,
XC51319,success,
XC51410,success,
XC51411,success,
XC51412,success,
XC51473,success,
XC51474,success,
XC51475,success,
XC51476,success,
XC51477,success,
XC51699,success,
XC51700,success,
XC51701,success,
XC51754,success,
XC51755,success,
XC51757,success,
XC51758,success,
XC51759,success,
XC51775,success,
XC51779,success,
XC51862,success,
XC51863,success,
XC51864,success,
XC51865,success,
XC51866,success,
XC51867,success,
XC51868,success,
XC51879,success,
XC52151,success,
XC52152,success,
XC52153,success,
XC52309,success,
XC52310,success,
XC52312,success,
XC52314,success,
XC52986,success,
XC52987,success,
XC52988,success,
XC53405,success,
XC53619,success,
XC53620,success,
XC53695,success,
XC53696,success,
XC53697,success,
XC53698,success,
XC53699,success,
XC53700,success,
XC54285,success,
XC54355,success,
XC54356,success,
XC54357,success,
XC56416,success,
XC56898,success,
XC57029,success,
XC57384,success,
XC57970,success,
XC57971,success,
XC59480,success,
XC5986,skipped,too short (0.96s)
XC59938,success,
XC59941,success,
XC61168,success,
XC65612,success,
XC65919,success,
XC67143,success,
XC70185,success,
XC70721,success,
XC70722,success,
XC77879,success,
XC77881,success,
XC77884,success,
XC78342,success,
XC78890,success,
XC78891,success,
XC79972,success,
XC81290,success,
XC81305,success,
XC86755,success,
XC86760,success,
XC8883,success,
XC91412,success,
XC92009,success,
XC99571,success,
XC99969,success,
